STATE,DISTRICT,YEAR,Rape,Kidnapping and Abduction,Dowry Deaths,Assault on women with intent to outrage her modesty,Insult to modesty of Women,Cruelty by Husband or his Relatives,Importation of Girls,CRIME_GROUP,SOURCE_FILE,SOURCE_ROW_ID,SOURCE_RECORD_ID,DUPLICATE_KEY_FLAG,DATA_QUALITY_FLAG,UNIT_NAME,UNIT_TYPE,SOURCE_QUALITY_STATUS
Maharashtra,AHMEDNAGAR,2013,105,54,10,243,34,397,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,410,42_District_wise_crimes_committed_against_women_2013.csv::410,False,UNIQUE,AHMEDNAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,AKOLA,2013,46,24,4,200,35,121,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,411,42_District_wise_crimes_committed_against_women_2013.csv::411,False,UNIQUE,AKOLA,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,AMRAVATI COMMR.,2013,26,22,2,96,27,38,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,412,42_District_wise_crimes_committed_against_women_2013.csv::412,False,UNIQUE,AMRAVATI COMMR.,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,AMRAVATI RURAL,2013,78,45,1,317,35,175,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,413,42_District_wise_crimes_committed_against_women_2013.csv::413,False,UNIQUE,AMRAVATI RURAL,SPECIAL_UNIT,VALID
Maharashtra,AURANGABAD COMMR.,2013,22,35,5,173,38,151,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,414,42_District_wise_crimes_committed_against_women_2013.csv::414,False,UNIQUE,AURANGABAD COMMR.,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,AURANGABAD RURAL,2013,36,15,14,167,31,273,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,415,42_District_wise_crimes_committed_against_women_2013.csv::415,False,UNIQUE,AURANGABAD RURAL,SPECIAL_UNIT,VALID
Maharashtra,BEED,2013,92,52,5,230,12,382,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,416,42_District_wise_crimes_committed_against_women_2013.csv::416,False,UNIQUE,BEED,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,BHANDARA,2013,40,13,0,74,41,52,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,417,42_District_wise_crimes_committed_against_women_2013.csv::417,False,UNIQUE,BHANDARA,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,BULDHANA,2013,56,15,20,185,66,140,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,418,42_District_wise_crimes_committed_against_women_2013.csv::418,False,UNIQUE,BULDHANA,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,CHANDRAPUR,2013,88,25,8,179,123,180,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,419,42_District_wise_crimes_committed_against_women_2013.csv::419,False,UNIQUE,CHANDRAPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,DHULE,2013,40,25,6,58,9,228,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,420,42_District_wise_crimes_committed_against_women_2013.csv::420,False,UNIQUE,DHULE,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,GADCHIROLI,2013,33,5,0,53,6,14,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,421,42_District_wise_crimes_committed_against_women_2013.csv::421,False,UNIQUE,GADCHIROLI,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,GONDIA,2013,52,21,1,94,10,55,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,422,42_District_wise_crimes_committed_against_women_2013.csv::422,False,UNIQUE,GONDIA,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,HINGOLI,2013,15,12,4,55,2,86,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,423,42_District_wise_crimes_committed_against_women_2013.csv::423,False,UNIQUE,HINGOLI,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,JALGAON,2013,58,53,2,238,42,425,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,424,42_District_wise_crimes_committed_against_women_2013.csv::424,False,UNIQUE,JALGAON,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,JALNA,2013,35,29,50,132,6,351,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,425,42_District_wise_crimes_committed_against_women_2013.csv::425,False,UNIQUE,JALNA,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,KOLHAPUR,2013,84,43,14,117,37,204,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,426,42_District_wise_crimes_committed_against_women_2013.csv::426,False,UNIQUE,KOLHAPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,LATUR,2013,37,38,4,116,3,297,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,427,42_District_wise_crimes_committed_against_women_2013.csv::427,False,UNIQUE,LATUR,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,MUMBAI COMMR.,2013,391,251,21,1163,444,602,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,428,42_District_wise_crimes_committed_against_women_2013.csv::428,False,UNIQUE,MUMBAI COMMR.,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,MUMBAI RLY.,2013,6,5,0,41,5,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,429,42_District_wise_crimes_committed_against_women_2013.csv::429,False,UNIQUE,MUMBAI RLY.,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,NAGPUR COMMR.,2013,91,80,4,209,52,218,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,430,42_District_wise_crimes_committed_against_women_2013.csv::430,False,UNIQUE,NAGPUR COMMR.,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,NAGPUR RLY.,2013,2,2,0,15,3,1,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,431,42_District_wise_crimes_committed_against_women_2013.csv::431,False,UNIQUE,NAGPUR RLY.,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,NAGPUR RURAL,2013,75,29,4,149,28,82,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,432,42_District_wise_crimes_committed_against_women_2013.csv::432,False,UNIQUE,NAGPUR RURAL,SPECIAL_UNIT,VALID
Maharashtra,NANDED,2013,64,48,30,135,6,341,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,433,42_District_wise_crimes_committed_against_women_2013.csv::433,False,UNIQUE,NANDED,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,NANDURBAR,2013,23,19,1,44,13,75,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,434,42_District_wise_crimes_committed_against_women_2013.csv::434,False,UNIQUE,NANDURBAR,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,NASIK COMMR.,2013,20,16,7,96,9,181,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,435,42_District_wise_crimes_committed_against_women_2013.csv::435,False,UNIQUE,NASIK COMMR.,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,NASIK RURAL,2013,85,36,9,224,21,405,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,436,42_District_wise_crimes_committed_against_women_2013.csv::436,False,UNIQUE,NASIK RURAL,SPECIAL_UNIT,VALID
Maharashtra,NAVI MUMBAI,2013,69,36,8,138,55,139,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,437,42_District_wise_crimes_committed_against_women_2013.csv::437,False,UNIQUE,NAVI MUMBAI,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,OSMANABAD,2013,48,26,4,127,12,166,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,438,42_District_wise_crimes_committed_against_women_2013.csv::438,False,UNIQUE,OSMANABAD,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,PARBHANI,2013,40,37,4,132,6,271,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,439,42_District_wise_crimes_committed_against_women_2013.csv::439,False,UNIQUE,PARBHANI,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,PUNE COMMR.,2013,171,125,9,304,128,344,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,440,42_District_wise_crimes_committed_against_women_2013.csv::440,False,UNIQUE,PUNE COMMR.,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,PUNE RLY.,2013,3,2,0,6,1,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,441,42_District_wise_crimes_committed_against_women_2013.csv::441,False,UNIQUE,PUNE RLY.,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,PUNE RURAL,2013,150,76,6,277,72,224,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,442,42_District_wise_crimes_committed_against_women_2013.csv::442,False,UNIQUE,PUNE RURAL,SPECIAL_UNIT,VALID
Maharashtra,RAIGAD,2013,42,14,4,92,45,80,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,443,42_District_wise_crimes_committed_against_women_2013.csv::443,False,UNIQUE,RAIGAD,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,RATNAGIRI,2013,27,8,0,82,26,39,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,444,42_District_wise_crimes_committed_against_women_2013.csv::444,False,UNIQUE,RATNAGIRI,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,SANGLI,2013,77,33,8,141,15,141,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,445,42_District_wise_crimes_committed_against_women_2013.csv::445,False,UNIQUE,SANGLI,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,SATARA,2013,88,47,4,297,45,201,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,446,42_District_wise_crimes_committed_against_women_2013.csv::446,False,UNIQUE,SATARA,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,SINDHUDURG,2013,11,5,0,50,12,12,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,447,42_District_wise_crimes_committed_against_women_2013.csv::447,False,UNIQUE,SINDHUDURG,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,SOLAPUR COMMR.,2013,37,25,1,53,23,63,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,448,42_District_wise_crimes_committed_against_women_2013.csv::448,False,UNIQUE,SOLAPUR COMMR.,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,SOLAPUR RURAL,2013,82,25,1,149,28,109,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,449,42_District_wise_crimes_committed_against_women_2013.csv::449,False,UNIQUE,SOLAPUR RURAL,SPECIAL_UNIT,VALID
Maharashtra,THANE COMMR.,2013,182,178,14,467,119,423,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,450,42_District_wise_crimes_committed_against_women_2013.csv::450,False,UNIQUE,THANE COMMR.,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,THANE RURAL,2013,133,52,8,246,100,217,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,451,42_District_wise_crimes_committed_against_women_2013.csv::451,False,UNIQUE,THANE RURAL,SPECIAL_UNIT,VALID
Maharashtra,WARDHA,2013,73,47,1,227,35,116,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,452,42_District_wise_crimes_committed_against_women_2013.csv::452,False,UNIQUE,WARDHA,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,WASHIM,2013,26,21,10,153,22,142,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,453,42_District_wise_crimes_committed_against_women_2013.csv::453,False,UNIQUE,WASHIM,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,YAVATMAL,2013,104,105,12,388,750,381,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,454,42_District_wise_crimes_committed_against_women_2013.csv::454,False,UNIQUE,YAVATMAL,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,ZZ TOTAL,2013,3063,1874,320,8132,2632,8542,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,455,42_District_wise_crimes_committed_against_women_2013.csv::455,False,UNIQUE,ZZ TOTAL,DISTRICT_OR_REPORTING_UNIT,VALID
Manipur,BISHNUPUR,2013,7,4,0,3,0,1,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,456,42_District_wise_crimes_committed_against_women_2013.csv::456,False,UNIQUE,BISHNUPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Manipur,CHANDEL,2013,1,2,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,457,42_District_wise_crimes_committed_against_women_2013.csv::457,False,UNIQUE,CHANDEL,DISTRICT_OR_REPORTING_UNIT,VALID
Manipur,CHURACHANDPUR,2013,0,3,0,2,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,458,42_District_wise_crimes_committed_against_women_2013.csv::458,False,UNIQUE,CHURACHANDPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Manipur,CID,2013,0,0,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,459,42_District_wise_crimes_committed_against_women_2013.csv::459,False,UNIQUE,CID,DISTRICT_OR_REPORTING_UNIT,VALID
Manipur,IMPHAL EAST,2013,12,34,0,9,0,8,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,460,42_District_wise_crimes_committed_against_women_2013.csv::460,False,UNIQUE,IMPHAL EAST,DISTRICT_OR_REPORTING_UNIT,VALID
Manipur,IMPHAL WEST,2013,26,42,0,34,0,9,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,461,42_District_wise_crimes_committed_against_women_2013.csv::461,False,UNIQUE,IMPHAL WEST,DISTRICT_OR_REPORTING_UNIT,VALID
Manipur,SENAPATI,2013,0,3,0,0,0,1,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,462,42_District_wise_crimes_committed_against_women_2013.csv::462,False,UNIQUE,SENAPATI,DISTRICT_OR_REPORTING_UNIT,VALID
Manipur,TAMENGLONG,2013,0,2,0,1,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,463,42_District_wise_crimes_committed_against_women_2013.csv::463,False,UNIQUE,TAMENGLONG,DISTRICT_OR_REPORTING_UNIT,VALID
Manipur,THOUBAL,2013,24,32,0,9,0,9,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,464,42_District_wise_crimes_committed_against_women_2013.csv::464,False,UNIQUE,THOUBAL,DISTRICT_OR_REPORTING_UNIT,VALID
Manipur,UKHRUL,2013,2,3,0,1,0,1,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,465,42_District_wise_crimes_committed_against_women_2013.csv::465,False,UNIQUE,UKHRUL,DISTRICT_OR_REPORTING_UNIT,VALID
Manipur,ZZ TOTAL,2013,72,125,0,59,0,29,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,466,42_District_wise_crimes_committed_against_women_2013.csv::466,False,UNIQUE,ZZ TOTAL,DISTRICT_OR_REPORTING_UNIT,VALID
Meghalaya,GARO HILLS EAST,2013,5,1,0,6,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,467,42_District_wise_crimes_committed_against_women_2013.csv::467,False,UNIQUE,GARO HILLS EAST,DISTRICT_OR_REPORTING_UNIT,VALID
Meghalaya,GARO HILLS NORTH,2013,1,5,0,0,0,1,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,468,42_District_wise_crimes_committed_against_women_2013.csv::468,False,UNIQUE,GARO HILLS NORTH,DISTRICT_OR_REPORTING_UNIT,VALID
Meghalaya,GARO HILLS SOUTH,2013,7,1,0,2,0,1,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,469,42_District_wise_crimes_committed_against_women_2013.csv::469,False,UNIQUE,GARO HILLS SOUTH,DISTRICT_OR_REPORTING_UNIT,VALID
Meghalaya,GARO HILLS SOUTH W.,2013,10,1,0,5,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,470,42_District_wise_crimes_committed_against_women_2013.csv::470,False,UNIQUE,GARO HILLS SOUTH W.,DISTRICT_OR_REPORTING_UNIT,VALID
Meghalaya,GARO HILLS WEST,2013,15,1,0,16,0,6,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,471,42_District_wise_crimes_committed_against_women_2013.csv::471,False,UNIQUE,GARO HILLS WEST,DISTRICT_OR_REPORTING_UNIT,VALID
Meghalaya,JAINTIA HILLS EAST,2013,14,1,0,3,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,472,42_District_wise_crimes_committed_against_women_2013.csv::472,False,UNIQUE,JAINTIA HILLS EAST,DISTRICT_OR_REPORTING_UNIT,VALID
Meghalaya,JAINTIA HILLS WEST,2013,24,0,0,10,0,2,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,473,42_District_wise_crimes_committed_against_women_2013.csv::473,False,UNIQUE,JAINTIA HILLS WEST,DISTRICT_OR_REPORTING_UNIT,VALID
Meghalaya,KHASI HILLS EAST,2013,55,11,2,32,0,11,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,474,42_District_wise_crimes_committed_against_women_2013.csv::474,False,UNIQUE,KHASI HILLS EAST,DISTRICT_OR_REPORTING_UNIT,VALID
Meghalaya,KHASI HILLS SOUTH W.,2013,11,2,0,2,0,2,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,475,42_District_wise_crimes_committed_against_women_2013.csv::475,False,UNIQUE,KHASI HILLS SOUTH W.,DISTRICT_OR_REPORTING_UNIT,VALID
Meghalaya,KHASI HILLS WEST,2013,12,4,0,14,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,476,42_District_wise_crimes_committed_against_women_2013.csv::476,False,UNIQUE,KHASI HILLS WEST,DISTRICT_OR_REPORTING_UNIT,VALID
Meghalaya,RI-BHOI,2013,29,6,0,8,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,477,42_District_wise_crimes_committed_against_women_2013.csv::477,False,UNIQUE,RI-BHOI,DISTRICT_OR_REPORTING_UNIT,VALID
Meghalaya,ZZ TOTAL,2013,183,33,2,98,0,23,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,478,42_District_wise_crimes_committed_against_women_2013.csv::478,False,UNIQUE,ZZ TOTAL,DISTRICT_OR_REPORTING_UNIT,VALID
Mizoram,AIZAWL,2013,37,1,0,37,0,5,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,479,42_District_wise_crimes_committed_against_women_2013.csv::479,False,UNIQUE,AIZAWL,DISTRICT_OR_REPORTING_UNIT,VALID
Mizoram,CHAMPHAI,2013,12,0,0,5,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,480,42_District_wise_crimes_committed_against_women_2013.csv::480,False,UNIQUE,CHAMPHAI,DISTRICT_OR_REPORTING_UNIT,VALID
Mizoram,KOLASIB,2013,9,1,0,7,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,481,42_District_wise_crimes_committed_against_women_2013.csv::481,False,UNIQUE,KOLASIB,DISTRICT_OR_REPORTING_UNIT,VALID
Mizoram,LAWNGTLAI,2013,3,0,0,6,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,482,42_District_wise_crimes_committed_against_women_2013.csv::482,False,UNIQUE,LAWNGTLAI,DISTRICT_OR_REPORTING_UNIT,VALID
Mizoram,LUNGLEI,2013,15,0,0,13,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,483,42_District_wise_crimes_committed_against_women_2013.csv::483,False,UNIQUE,LUNGLEI,DISTRICT_OR_REPORTING_UNIT,VALID
Mizoram,MAMIT,2013,5,0,0,5,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,484,42_District_wise_crimes_committed_against_women_2013.csv::484,False,UNIQUE,MAMIT,DISTRICT_OR_REPORTING_UNIT,VALID
Mizoram,SAIHA,2013,4,0,0,1,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,485,42_District_wise_crimes_committed_against_women_2013.csv::485,False,UNIQUE,SAIHA,DISTRICT_OR_REPORTING_UNIT,VALID
Mizoram,SERCHHIP,2013,4,0,0,7,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,486,42_District_wise_crimes_committed_against_women_2013.csv::486,False,UNIQUE,SERCHHIP,DISTRICT_OR_REPORTING_UNIT,VALID
Mizoram,SPL NARCOTIC,2013,0,0,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,487,42_District_wise_crimes_committed_against_women_2013.csv::487,False,UNIQUE,SPL NARCOTIC,DISTRICT_OR_REPORTING_UNIT,VALID
Mizoram,TRAFFIC PS,2013,0,0,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,488,42_District_wise_crimes_committed_against_women_2013.csv::488,False,UNIQUE,TRAFFIC PS,DISTRICT_OR_REPORTING_UNIT,VALID
Mizoram,ZZ TOTAL,2013,89,2,0,81,0,5,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,489,42_District_wise_crimes_committed_against_women_2013.csv::489,False,UNIQUE,ZZ TOTAL,DISTRICT_OR_REPORTING_UNIT,VALID
Nagaland,DIMAPUR,2013,14,10,1,18,1,4,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,490,42_District_wise_crimes_committed_against_women_2013.csv::490,False,UNIQUE,DIMAPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Nagaland,KIPHIRE,2013,2,0,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,491,42_District_wise_crimes_committed_against_women_2013.csv::491,False,UNIQUE,KIPHIRE,DISTRICT_OR_REPORTING_UNIT,VALID
Nagaland,KOHIMA,2013,5,0,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,492,42_District_wise_crimes_committed_against_women_2013.csv::492,False,UNIQUE,KOHIMA,DISTRICT_OR_REPORTING_UNIT,VALID
Nagaland,LONGLENG,2013,0,0,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,493,42_District_wise_crimes_committed_against_women_2013.csv::493,False,UNIQUE,LONGLENG,DISTRICT_OR_REPORTING_UNIT,VALID
Nagaland,MOKOKCHUNG,2013,3,0,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,494,42_District_wise_crimes_committed_against_women_2013.csv::494,False,UNIQUE,MOKOKCHUNG,DISTRICT_OR_REPORTING_UNIT,VALID
Nagaland,MON,2013,1,1,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,495,42_District_wise_crimes_committed_against_women_2013.csv::495,False,UNIQUE,MON,DISTRICT_OR_REPORTING_UNIT,VALID
Nagaland,PEREN,2013,1,0,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,496,42_District_wise_crimes_committed_against_women_2013.csv::496,False,UNIQUE,PEREN,DISTRICT_OR_REPORTING_UNIT,VALID
Nagaland,PHEK,2013,4,0,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,497,42_District_wise_crimes_committed_against_women_2013.csv::497,False,UNIQUE,PHEK,DISTRICT_OR_REPORTING_UNIT,VALID
Nagaland,TUENSANG,2013,1,0,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,498,42_District_wise_crimes_committed_against_women_2013.csv::498,False,UNIQUE,TUENSANG,DISTRICT_OR_REPORTING_UNIT,VALID
Nagaland,WOKHA,2013,0,0,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,499,42_District_wise_crimes_committed_against_women_2013.csv::499,False,UNIQUE,WOKHA,DISTRICT_OR_REPORTING_UNIT,VALID
Nagaland,ZUNHEBOTO,2013,0,0,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,500,42_District_wise_crimes_committed_against_women_2013.csv::500,False,UNIQUE,ZUNHEBOTO,DISTRICT_OR_REPORTING_UNIT,VALID
Nagaland,ZZ TOTAL,2013,31,11,1,18,1,4,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,501,42_District_wise_crimes_committed_against_women_2013.csv::501,False,UNIQUE,ZZ TOTAL,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,ANGUL,2013,64,113,0,288,7,68,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,502,42_District_wise_crimes_committed_against_women_2013.csv::502,False,UNIQUE,ANGUL,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,BALASORE,2013,94,154,49,251,30,396,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,503,42_District_wise_crimes_committed_against_women_2013.csv::503,False,UNIQUE,BALASORE,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,BARAGARH,2013,49,42,4,149,14,79,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,504,42_District_wise_crimes_committed_against_women_2013.csv::504,False,UNIQUE,BARAGARH,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,BERHAMPUR,2013,33,60,1,183,27,71,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,505,42_District_wise_crimes_committed_against_women_2013.csv::505,False,UNIQUE,BERHAMPUR,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,BHADRAK,2013,69,100,12,136,19,202,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,506,42_District_wise_crimes_committed_against_women_2013.csv::506,False,UNIQUE,BHADRAK,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,BOLANGIR,2013,44,44,11,101,8,42,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,507,42_District_wise_crimes_committed_against_women_2013.csv::507,False,UNIQUE,BOLANGIR,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,BOUDH,2013,49,37,1,107,8,31,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,508,42_District_wise_crimes_committed_against_women_2013.csv::508,False,UNIQUE,BOUDH,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,CUTTACK,2013,44,57,29,12,1,28,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,509,42_District_wise_crimes_committed_against_women_2013.csv::509,False,UNIQUE,CUTTACK,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,DCP BBSR,2013,51,91,18,92,26,58,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,510,42_District_wise_crimes_committed_against_women_2013.csv::510,False,UNIQUE,DCP BBSR,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,DCP CTC,2013,30,76,2,27,6,183,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,511,42_District_wise_crimes_committed_against_women_2013.csv::511,False,UNIQUE,DCP CTC,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,DEOGARH,2013,19,7,1,40,1,18,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,512,42_District_wise_crimes_committed_against_women_2013.csv::512,False,UNIQUE,DEOGARH,DISTRICT_OR_REPORTING_UNIT,VALID
Odisha,DHENKANAL,2013,37,54,17,376,44,54,0,WOMEN,42_District_wise_crimes_committed_against_women_2013.csv,513,42_District_wise_crimes_committed_against_women_2013.csv::513,False,UNIQUE,DHENKANAL,DISTRICT_OR_REPORTING_UNIT,VALID
