STATE,DISTRICT,YEAR,Murder,Rape,Kidnapping and Abduction,Foeticide,Abetment of suicide,Exposure and abandonment,Procuration of minor girls,Buying of girls for prostitution,Selling of girls for prostitution,Prohibition of child marriage act,Other Crimes,Total,CRIME_GROUP,SOURCE_FILE,SOURCE_ROW_ID,SOURCE_RECORD_ID,DUPLICATE_KEY_FLAG,DATA_QUALITY_FLAG,UNIT_NAME,UNIT_TYPE,SOURCE_QUALITY_STATUS
UTTAR PRADESH,BANDA,2008,6.0,24.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,85,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5734,03_District_wise_crimes_committed_against_children_2001_2012.csv::5734,False,UNIQUE,BANDA,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,BARABANKI,2008,4.0,14.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,75,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5735,03_District_wise_crimes_committed_against_children_2001_2012.csv::5735,False,UNIQUE,BARABANKI,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,BAREILLY,2008,1.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5736,03_District_wise_crimes_committed_against_children_2001_2012.csv::5736,False,UNIQUE,BAREILLY,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,BASTI,2008,6.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,29,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5737,03_District_wise_crimes_committed_against_children_2001_2012.csv::5737,False,UNIQUE,BASTI,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,BIJNOR,2008,8.0,17.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,80,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5738,03_District_wise_crimes_committed_against_children_2001_2012.csv::5738,False,UNIQUE,BIJNOR,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,BULANDSHAHAR,2008,10.0,9.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,50,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5739,03_District_wise_crimes_committed_against_children_2001_2012.csv::5739,False,UNIQUE,BULANDSHAHAR,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,CHANDOLI,2008,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,11,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5740,03_District_wise_crimes_committed_against_children_2001_2012.csv::5740,False,UNIQUE,CHANDOLI,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,CHITRAKOOT DHAM,2008,3.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5741,03_District_wise_crimes_committed_against_children_2001_2012.csv::5741,False,UNIQUE,CHITRAKOOT DHAM,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,DEORIA,2008,1.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,21,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5742,03_District_wise_crimes_committed_against_children_2001_2012.csv::5742,False,UNIQUE,DEORIA,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,ETAH,2008,4.0,9.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,53,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5743,03_District_wise_crimes_committed_against_children_2001_2012.csv::5743,False,UNIQUE,ETAH,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,ETAWAH,2008,0.0,11.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,51,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5744,03_District_wise_crimes_committed_against_children_2001_2012.csv::5744,False,UNIQUE,ETAWAH,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,FAIZABAD,2008,1.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5745,03_District_wise_crimes_committed_against_children_2001_2012.csv::5745,False,UNIQUE,FAIZABAD,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,FATEHGARH,2008,1.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,33,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5746,03_District_wise_crimes_committed_against_children_2001_2012.csv::5746,False,UNIQUE,FATEHGARH,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,FATEHPUR,2008,6.0,10.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,51,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5747,03_District_wise_crimes_committed_against_children_2001_2012.csv::5747,False,UNIQUE,FATEHPUR,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,FIROZABAD,2008,5.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,24,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5748,03_District_wise_crimes_committed_against_children_2001_2012.csv::5748,False,UNIQUE,FIROZABAD,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,G.R.P.,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5749,03_District_wise_crimes_committed_against_children_2001_2012.csv::5749,False,UNIQUE,G.R.P.,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,GAUTAMBUDH NAGAR,2008,13.0,16.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,65,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5750,03_District_wise_crimes_committed_against_children_2001_2012.csv::5750,False,UNIQUE,GAUTAMBUDH NAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,GHAZIABAD,2008,10.0,12.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,103,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5751,03_District_wise_crimes_committed_against_children_2001_2012.csv::5751,False,UNIQUE,GHAZIABAD,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,GHAZIPUR,2008,4.0,2.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5752,03_District_wise_crimes_committed_against_children_2001_2012.csv::5752,False,UNIQUE,GHAZIPUR,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,GONDA,2008,3.0,13.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,59,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5753,03_District_wise_crimes_committed_against_children_2001_2012.csv::5753,False,UNIQUE,GONDA,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,GORAKHPUR,2008,0.0,29.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,87,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5754,03_District_wise_crimes_committed_against_children_2001_2012.csv::5754,False,UNIQUE,GORAKHPUR,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,HAMIRPUR,2008,3.0,6.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,36,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5755,03_District_wise_crimes_committed_against_children_2001_2012.csv::5755,False,UNIQUE,HAMIRPUR,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,HARDOI,2008,6.0,18.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,63,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5756,03_District_wise_crimes_committed_against_children_2001_2012.csv::5756,False,UNIQUE,HARDOI,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,HATHRAS,2008,10.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5757,03_District_wise_crimes_committed_against_children_2001_2012.csv::5757,False,UNIQUE,HATHRAS,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,J.P.NAGAR,2008,3.0,12.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,47,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5758,03_District_wise_crimes_committed_against_children_2001_2012.csv::5758,False,UNIQUE,J.P.NAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,JALAUN,2008,6.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,35,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5759,03_District_wise_crimes_committed_against_children_2001_2012.csv::5759,False,UNIQUE,JALAUN,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,JAUNPUR,2008,5.0,15.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,55,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5760,03_District_wise_crimes_committed_against_children_2001_2012.csv::5760,False,UNIQUE,JAUNPUR,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,JHANSI,2008,4.0,5.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,34,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5761,03_District_wise_crimes_committed_against_children_2001_2012.csv::5761,False,UNIQUE,JHANSI,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,KANNAUJ,2008,6.0,11.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,54,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5762,03_District_wise_crimes_committed_against_children_2001_2012.csv::5762,False,UNIQUE,KANNAUJ,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,KANPUR DEHAT,2008,4.0,16.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,67,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5763,03_District_wise_crimes_committed_against_children_2001_2012.csv::5763,False,UNIQUE,KANPUR DEHAT,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,KANPUR NAGAR,2008,15.0,32.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,176,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5764,03_District_wise_crimes_committed_against_children_2001_2012.csv::5764,False,UNIQUE,KANPUR NAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,KANSHIRAM NAGAR,2008,6.0,6.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,37,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5765,03_District_wise_crimes_committed_against_children_2001_2012.csv::5765,False,UNIQUE,KANSHIRAM NAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,KAUSHAMBI,2008,7.0,14.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,49,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5766,03_District_wise_crimes_committed_against_children_2001_2012.csv::5766,False,UNIQUE,KAUSHAMBI,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,KHIRI,2008,0.0,23.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,69,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5767,03_District_wise_crimes_committed_against_children_2001_2012.csv::5767,False,UNIQUE,KHIRI,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,KUSHI NAGAR,2008,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,20,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5768,03_District_wise_crimes_committed_against_children_2001_2012.csv::5768,False,UNIQUE,KUSHI NAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,LALITPUR,2008,2.0,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5769,03_District_wise_crimes_committed_against_children_2001_2012.csv::5769,False,UNIQUE,LALITPUR,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,LUCKNOW,2008,10.0,44.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,258,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5770,03_District_wise_crimes_committed_against_children_2001_2012.csv::5770,False,UNIQUE,LUCKNOW,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,MAHARAJGANJ,2008,2.0,8.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,31,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5771,03_District_wise_crimes_committed_against_children_2001_2012.csv::5771,False,UNIQUE,MAHARAJGANJ,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,MAHOBA,2008,1.0,9.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5772,03_District_wise_crimes_committed_against_children_2001_2012.csv::5772,False,UNIQUE,MAHOBA,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,MAINPURI,2008,14.0,6.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,74,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5773,03_District_wise_crimes_committed_against_children_2001_2012.csv::5773,False,UNIQUE,MAINPURI,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,MATHURA,2008,13.0,15.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,97,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5774,03_District_wise_crimes_committed_against_children_2001_2012.csv::5774,False,UNIQUE,MATHURA,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,MAU,2008,6.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,37,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5775,03_District_wise_crimes_committed_against_children_2001_2012.csv::5775,False,UNIQUE,MAU,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,MEERUT,2008,3.0,42.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,145,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5776,03_District_wise_crimes_committed_against_children_2001_2012.csv::5776,False,UNIQUE,MEERUT,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,MIRZAPUR,2008,1.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5777,03_District_wise_crimes_committed_against_children_2001_2012.csv::5777,False,UNIQUE,MIRZAPUR,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,MORADABAD,2008,10.0,44.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,143,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5778,03_District_wise_crimes_committed_against_children_2001_2012.csv::5778,False,UNIQUE,MORADABAD,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,MUZAFFARNAGAR,2008,2.0,11.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,78,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5779,03_District_wise_crimes_committed_against_children_2001_2012.csv::5779,False,UNIQUE,MUZAFFARNAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,PILIBHIT,2008,10.0,7.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,48,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5780,03_District_wise_crimes_committed_against_children_2001_2012.csv::5780,False,UNIQUE,PILIBHIT,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,PRATAPGARH,2008,4.0,18.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,68,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5781,03_District_wise_crimes_committed_against_children_2001_2012.csv::5781,False,UNIQUE,PRATAPGARH,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,RAIBAREILLY,2008,6.0,19.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,64,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5782,03_District_wise_crimes_committed_against_children_2001_2012.csv::5782,False,UNIQUE,RAIBAREILLY,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,RAMPUR,2008,5.0,6.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5783,03_District_wise_crimes_committed_against_children_2001_2012.csv::5783,False,UNIQUE,RAMPUR,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,SAHARANPUR,2008,2.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,30,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5784,03_District_wise_crimes_committed_against_children_2001_2012.csv::5784,False,UNIQUE,SAHARANPUR,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,SANT KABIRNAGAR,2008,0.0,7.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,33,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5785,03_District_wise_crimes_committed_against_children_2001_2012.csv::5785,False,UNIQUE,SANT KABIRNAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,SHAHJAHANPUR,2008,11.0,38.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,97,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5786,03_District_wise_crimes_committed_against_children_2001_2012.csv::5786,False,UNIQUE,SHAHJAHANPUR,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,SHRAWASTI,2008,1.0,4.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,23,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5787,03_District_wise_crimes_committed_against_children_2001_2012.csv::5787,False,UNIQUE,SHRAWASTI,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,SIDHARTHNAGAR,2008,1.0,8.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,33,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5788,03_District_wise_crimes_committed_against_children_2001_2012.csv::5788,False,UNIQUE,SIDHARTHNAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,SITAPUR,2008,7.0,28.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,114,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5789,03_District_wise_crimes_committed_against_children_2001_2012.csv::5789,False,UNIQUE,SITAPUR,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,SONBHADRA,2008,2.0,16.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5790,03_District_wise_crimes_committed_against_children_2001_2012.csv::5790,False,UNIQUE,SONBHADRA,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,ST.RAVIDASNAGAR,2008,2.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,14,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5791,03_District_wise_crimes_committed_against_children_2001_2012.csv::5791,False,UNIQUE,ST.RAVIDASNAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,SULTANPUR,2008,9.0,16.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,66,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5792,03_District_wise_crimes_committed_against_children_2001_2012.csv::5792,False,UNIQUE,SULTANPUR,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,UNNAO,2008,7.0,15.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,88,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5793,03_District_wise_crimes_committed_against_children_2001_2012.csv::5793,False,UNIQUE,UNNAO,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,VARANASI,2008,0.0,7.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,39,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5794,03_District_wise_crimes_committed_against_children_2001_2012.csv::5794,False,UNIQUE,VARANASI,DISTRICT_OR_REPORTING_UNIT,VALID
UTTAR PRADESH,TOTAL,2008,376.0,900.0,2224.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,576.0,4078,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5795,03_District_wise_crimes_committed_against_children_2001_2012.csv::5795,False,UNIQUE,TOTAL,AGGREGATE,VALID
UTTARAKHAND,ALMORA,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5796,03_District_wise_crimes_committed_against_children_2001_2012.csv::5796,False,UNIQUE,ALMORA,DISTRICT_OR_REPORTING_UNIT,VALID
UTTARAKHAND,BAGESHWAR,2008,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5797,03_District_wise_crimes_committed_against_children_2001_2012.csv::5797,False,UNIQUE,BAGESHWAR,DISTRICT_OR_REPORTING_UNIT,VALID
UTTARAKHAND,CHAMOLI,2008,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5798,03_District_wise_crimes_committed_against_children_2001_2012.csv::5798,False,UNIQUE,CHAMOLI,DISTRICT_OR_REPORTING_UNIT,VALID
UTTARAKHAND,CHAMPAWAT,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5799,03_District_wise_crimes_committed_against_children_2001_2012.csv::5799,False,UNIQUE,CHAMPAWAT,DISTRICT_OR_REPORTING_UNIT,VALID
UTTARAKHAND,DEHRADUN,2008,1.0,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5800,03_District_wise_crimes_committed_against_children_2001_2012.csv::5800,False,UNIQUE,DEHRADUN,DISTRICT_OR_REPORTING_UNIT,VALID
UTTARAKHAND,HARIDWAR,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5801,03_District_wise_crimes_committed_against_children_2001_2012.csv::5801,False,UNIQUE,HARIDWAR,DISTRICT_OR_REPORTING_UNIT,VALID
UTTARAKHAND,NAINITAL,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5802,03_District_wise_crimes_committed_against_children_2001_2012.csv::5802,False,UNIQUE,NAINITAL,DISTRICT_OR_REPORTING_UNIT,VALID
UTTARAKHAND,PAURI GARHWAL,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5803,03_District_wise_crimes_committed_against_children_2001_2012.csv::5803,False,UNIQUE,PAURI GARHWAL,DISTRICT_OR_REPORTING_UNIT,VALID
UTTARAKHAND,PITHORAGARH,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5804,03_District_wise_crimes_committed_against_children_2001_2012.csv::5804,False,UNIQUE,PITHORAGARH,DISTRICT_OR_REPORTING_UNIT,VALID
UTTARAKHAND,RUDRA PRAYAG,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5805,03_District_wise_crimes_committed_against_children_2001_2012.csv::5805,False,UNIQUE,RUDRA PRAYAG,DISTRICT_OR_REPORTING_UNIT,VALID
UTTARAKHAND,TEHRI GARHWAL,2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5806,03_District_wise_crimes_committed_against_children_2001_2012.csv::5806,False,UNIQUE,TEHRI GARHWAL,DISTRICT_OR_REPORTING_UNIT,VALID
UTTARAKHAND,UDHAMSINGH NAGAR,2008,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5807,03_District_wise_crimes_committed_against_children_2001_2012.csv::5807,False,UNIQUE,UDHAMSINGH NAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
UTTARAKHAND,UTTARKASHI,2008,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5808,03_District_wise_crimes_committed_against_children_2001_2012.csv::5808,False,UNIQUE,UTTARKASHI,DISTRICT_OR_REPORTING_UNIT,VALID
UTTARAKHAND,TOTAL,2008,3.0,9.0,24.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,38,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5809,03_District_wise_crimes_committed_against_children_2001_2012.csv::5809,False,UNIQUE,TOTAL,AGGREGATE,VALID
WEST BENGAL,24 PARGANAS NORTH,2008,11.0,54.0,41.0,1.0,0.0,0.0,17.0,0.0,22.0,0.0,4.0,150,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv,5810,03_District_wise_crimes_committed_against_children_2001_2012.csv::5810,False,UNIQUE,24 PARGANAS NORTH,DISTRICT_OR_REPORTING_UNIT,VALID
