STATE,DISTRICT,YEAR,Rape,Kidnapping and Abduction,Dowry Deaths,Assault on women with intent to outrage her modesty,Insult to modesty of Women,Cruelty by Husband or his Relatives,Importation of Girls,CRIME_GROUP,SOURCE_FILE,SOURCE_ROW_ID,SOURCE_RECORD_ID,DUPLICATE_KEY_FLAG,DATA_QUALITY_FLAG,UNIT_NAME,UNIT_TYPE,SOURCE_QUALITY_STATUS
ODISHA,BHADRAK,2007,42,20,36,76,10,11,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4825,42_District_wise_crimes_committed_against_women_2001_2012.csv::4825,False,UNIQUE,BHADRAK,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,BOLANGIR,2007,53,22,16,144,6,18,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4826,42_District_wise_crimes_committed_against_women_2001_2012.csv::4826,False,UNIQUE,BOLANGIR,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,BOUDH,2007,9,4,1,59,1,8,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4827,42_District_wise_crimes_committed_against_women_2001_2012.csv::4827,False,UNIQUE,BOUDH,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,CUTTACK,2007,41,63,48,47,13,36,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4828,42_District_wise_crimes_committed_against_women_2001_2012.csv::4828,False,UNIQUE,CUTTACK,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,DEOGARH,2007,13,3,2,79,5,10,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4829,42_District_wise_crimes_committed_against_women_2001_2012.csv::4829,False,UNIQUE,DEOGARH,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,DHENKANAL,2007,35,24,25,197,8,20,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4830,42_District_wise_crimes_committed_against_women_2001_2012.csv::4830,False,UNIQUE,DHENKANAL,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,GAJAPATI,2007,8,9,2,30,2,6,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4831,42_District_wise_crimes_committed_against_women_2001_2012.csv::4831,False,UNIQUE,GAJAPATI,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,GANJAM,2007,34,17,20,232,14,18,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4832,42_District_wise_crimes_committed_against_women_2001_2012.csv::4832,False,UNIQUE,GANJAM,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,JAGATSINGHPUR,2007,18,7,19,8,2,12,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4833,42_District_wise_crimes_committed_against_women_2001_2012.csv::4833,False,UNIQUE,JAGATSINGHPUR,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,JAJPUR,2007,25,29,33,101,5,25,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4834,42_District_wise_crimes_committed_against_women_2001_2012.csv::4834,False,UNIQUE,JAJPUR,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,JHARSUGUDA,2007,11,11,1,67,4,15,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4835,42_District_wise_crimes_committed_against_women_2001_2012.csv::4835,False,UNIQUE,JHARSUGUDA,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,KALAHANDI,2007,30,18,12,68,8,19,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4836,42_District_wise_crimes_committed_against_women_2001_2012.csv::4836,False,UNIQUE,KALAHANDI,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,KANDHAMAL,2007,32,13,4,114,5,32,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4837,42_District_wise_crimes_committed_against_women_2001_2012.csv::4837,False,UNIQUE,KANDHAMAL,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,KENDRAPARA,2007,30,27,41,11,2,27,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4838,42_District_wise_crimes_committed_against_women_2001_2012.csv::4838,False,UNIQUE,KENDRAPARA,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,KEONJHAR,2007,41,32,21,211,10,25,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4839,42_District_wise_crimes_committed_against_women_2001_2012.csv::4839,False,UNIQUE,KEONJHAR,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,KHURDA,2007,53,60,20,52,11,53,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4840,42_District_wise_crimes_committed_against_women_2001_2012.csv::4840,False,UNIQUE,KHURDA,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,KORAPUT,2007,41,29,4,126,10,54,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4841,42_District_wise_crimes_committed_against_women_2001_2012.csv::4841,False,UNIQUE,KORAPUT,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,MALKANGIR,2007,12,7,2,20,6,12,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4842,42_District_wise_crimes_committed_against_women_2001_2012.csv::4842,False,UNIQUE,MALKANGIR,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,MAYURBHANJ,2007,74,29,16,176,22,68,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4843,42_District_wise_crimes_committed_against_women_2001_2012.csv::4843,False,UNIQUE,MAYURBHANJ,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,NAYAGARH,2007,21,27,14,13,6,21,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4844,42_District_wise_crimes_committed_against_women_2001_2012.csv::4844,False,UNIQUE,NAYAGARH,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,NOWRANGPUR,2007,28,20,1,62,11,17,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4845,42_District_wise_crimes_committed_against_women_2001_2012.csv::4845,False,UNIQUE,NOWRANGPUR,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,NUAPADA,2007,5,11,8,43,4,17,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4846,42_District_wise_crimes_committed_against_women_2001_2012.csv::4846,False,UNIQUE,NUAPADA,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,PURI,2007,43,12,34,19,0,25,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4847,42_District_wise_crimes_committed_against_women_2001_2012.csv::4847,False,UNIQUE,PURI,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,RAYAGADA,2007,23,14,2,71,4,23,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4848,42_District_wise_crimes_committed_against_women_2001_2012.csv::4848,False,UNIQUE,RAYAGADA,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,ROURKELA,2007,15,8,2,60,8,9,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4849,42_District_wise_crimes_committed_against_women_2001_2012.csv::4849,False,UNIQUE,ROURKELA,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,SAMBALPUR,2007,27,11,5,70,6,29,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4850,42_District_wise_crimes_committed_against_women_2001_2012.csv::4850,False,UNIQUE,SAMBALPUR,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,SONEPUR,2007,16,9,0,64,2,4,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4851,42_District_wise_crimes_committed_against_women_2001_2012.csv::4851,False,UNIQUE,SONEPUR,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,SRP(CUTTACK),2007,0,0,0,1,0,1,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4852,42_District_wise_crimes_committed_against_women_2001_2012.csv::4852,False,UNIQUE,SRP(CUTTACK),DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,SRP(ROURKELA),2007,1,2,0,4,1,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4853,42_District_wise_crimes_committed_against_women_2001_2012.csv::4853,False,UNIQUE,SRP(ROURKELA),DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,SUNDARGARH,2007,43,35,2,77,5,12,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4854,42_District_wise_crimes_committed_against_women_2001_2012.csv::4854,False,UNIQUE,SUNDARGARH,DISTRICT_OR_REPORTING_UNIT,VALID
ODISHA,TOTAL,2007,939,660,461,2775,241,728,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4855,42_District_wise_crimes_committed_against_women_2001_2012.csv::4855,False,UNIQUE,TOTAL,AGGREGATE,VALID
PUNJAB,AMRITSAR,2007,21,46,5,20,6,78,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4856,42_District_wise_crimes_committed_against_women_2001_2012.csv::4856,False,UNIQUE,AMRITSAR,DISTRICT_OR_REPORTING_UNIT,VALID
PUNJAB,AMRITSAR RURAL,2007,10,24,1,9,5,17,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4857,42_District_wise_crimes_committed_against_women_2001_2012.csv::4857,False,UNIQUE,AMRITSAR RURAL,SPECIAL_UNIT,VALID
PUNJAB,BARNALA,2007,7,3,5,8,0,12,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4858,42_District_wise_crimes_committed_against_women_2001_2012.csv::4858,False,UNIQUE,BARNALA,DISTRICT_OR_REPORTING_UNIT,VALID
PUNJAB,BATALA,2007,15,16,2,18,0,54,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4859,42_District_wise_crimes_committed_against_women_2001_2012.csv::4859,False,UNIQUE,BATALA,DISTRICT_OR_REPORTING_UNIT,VALID
PUNJAB,BHATINDA,2007,27,29,6,25,3,33,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4860,42_District_wise_crimes_committed_against_women_2001_2012.csv::4860,False,UNIQUE,BHATINDA,DISTRICT_OR_REPORTING_UNIT,VALID
PUNJAB,FARIDKOT,2007,13,11,2,19,0,28,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4861,42_District_wise_crimes_committed_against_women_2001_2012.csv::4861,False,UNIQUE,FARIDKOT,DISTRICT_OR_REPORTING_UNIT,VALID
PUNJAB,FATEHGARH SAHIB,2007,15,24,5,17,6,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4862,42_District_wise_crimes_committed_against_women_2001_2012.csv::4862,False,UNIQUE,FATEHGARH SAHIB,DISTRICT_OR_REPORTING_UNIT,VALID
PUNJAB,FEROZPUR,2007,33,24,5,21,0,44,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4863,42_District_wise_crimes_committed_against_women_2001_2012.csv::4863,False,UNIQUE,FEROZPUR,DISTRICT_OR_REPORTING_UNIT,VALID
PUNJAB,G.R.P,2007,2,0,2,2,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4864,42_District_wise_crimes_committed_against_women_2001_2012.csv::4864,False,UNIQUE,G.R.P,DISTRICT_OR_REPORTING_UNIT,VALID
PUNJAB,GURDASPUR,2007,30,21,9,15,0,28,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4865,42_District_wise_crimes_committed_against_women_2001_2012.csv::4865,False,UNIQUE,GURDASPUR,DISTRICT_OR_REPORTING_UNIT,VALID
PUNJAB,HOSHIARPUR,2007,27,15,6,18,0,71,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4866,42_District_wise_crimes_committed_against_women_2001_2012.csv::4866,False,UNIQUE,HOSHIARPUR,DISTRICT_OR_REPORTING_UNIT,VALID
PUNJAB,JAGRAON,2007,15,8,1,8,5,24,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4867,42_District_wise_crimes_committed_against_women_2001_2012.csv::4867,False,UNIQUE,JAGRAON,DISTRICT_OR_REPORTING_UNIT,VALID
PUNJAB,JALANDHAR,2007,54,82,12,48,2,120,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4868,42_District_wise_crimes_committed_against_women_2001_2012.csv::4868,False,UNIQUE,JALANDHAR,DISTRICT_OR_REPORTING_UNIT,VALID
PUNJAB,KAPURTHALA,2007,22,10,7,25,0,42,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4869,42_District_wise_crimes_committed_against_women_2001_2012.csv::4869,False,UNIQUE,KAPURTHALA,DISTRICT_OR_REPORTING_UNIT,VALID
PUNJAB,KHANNA,2007,17,14,8,0,0,33,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4870,42_District_wise_crimes_committed_against_women_2001_2012.csv::4870,False,UNIQUE,KHANNA,DISTRICT_OR_REPORTING_UNIT,VALID
PUNJAB,LUDHIANA,2007,58,93,9,25,13,107,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4871,42_District_wise_crimes_committed_against_women_2001_2012.csv::4871,False,UNIQUE,LUDHIANA,DISTRICT_OR_REPORTING_UNIT,VALID
PUNJAB,MANSA,2007,20,3,6,5,0,22,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4872,42_District_wise_crimes_committed_against_women_2001_2012.csv::4872,False,UNIQUE,MANSA,DISTRICT_OR_REPORTING_UNIT,VALID
PUNJAB,MOGA,2007,7,14,4,20,5,30,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4873,42_District_wise_crimes_committed_against_women_2001_2012.csv::4873,False,UNIQUE,MOGA,DISTRICT_OR_REPORTING_UNIT,VALID
PUNJAB,MUKTSAR,2007,11,13,4,11,0,13,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4874,42_District_wise_crimes_committed_against_women_2001_2012.csv::4874,False,UNIQUE,MUKTSAR,DISTRICT_OR_REPORTING_UNIT,VALID
PUNJAB,NAWAN SHAHR,2007,13,9,4,15,1,15,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4875,42_District_wise_crimes_committed_against_women_2001_2012.csv::4875,False,UNIQUE,NAWAN SHAHR,DISTRICT_OR_REPORTING_UNIT,VALID
PUNJAB,PATIALA,2007,22,14,17,22,0,109,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4876,42_District_wise_crimes_committed_against_women_2001_2012.csv::4876,False,UNIQUE,PATIALA,DISTRICT_OR_REPORTING_UNIT,VALID
PUNJAB,ROPAR,2007,7,5,2,11,0,24,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4877,42_District_wise_crimes_committed_against_women_2001_2012.csv::4877,False,UNIQUE,ROPAR,DISTRICT_OR_REPORTING_UNIT,VALID
PUNJAB,SANGRUR,2007,31,17,5,31,2,51,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4878,42_District_wise_crimes_committed_against_women_2001_2012.csv::4878,False,UNIQUE,SANGRUR,DISTRICT_OR_REPORTING_UNIT,VALID
PUNJAB,SAS NGR,2007,16,23,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4879,42_District_wise_crimes_committed_against_women_2001_2012.csv::4879,False,UNIQUE,SAS NGR,DISTRICT_OR_REPORTING_UNIT,VALID
PUNJAB,TARN TARAN,2007,26,27,6,34,0,16,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4880,42_District_wise_crimes_committed_against_women_2001_2012.csv::4880,False,UNIQUE,TARN TARAN,DISTRICT_OR_REPORTING_UNIT,VALID
PUNJAB,TOTAL,2007,519,545,133,427,48,971,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4881,42_District_wise_crimes_committed_against_women_2001_2012.csv::4881,False,UNIQUE,TOTAL,AGGREGATE,VALID
RAJASTHAN,AJMER,2007,31,65,19,105,3,515,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4882,42_District_wise_crimes_committed_against_women_2001_2012.csv::4882,False,UNIQUE,AJMER,DISTRICT_OR_REPORTING_UNIT,VALID
RAJASTHAN,ALWAR,2007,73,65,43,141,1,391,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4883,42_District_wise_crimes_committed_against_women_2001_2012.csv::4883,False,UNIQUE,ALWAR,DISTRICT_OR_REPORTING_UNIT,VALID
RAJASTHAN,BANSWARA,2007,39,42,4,55,1,100,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4884,42_District_wise_crimes_committed_against_women_2001_2012.csv::4884,False,UNIQUE,BANSWARA,DISTRICT_OR_REPORTING_UNIT,VALID
RAJASTHAN,BARAN,2007,43,28,8,112,1,194,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4885,42_District_wise_crimes_committed_against_women_2001_2012.csv::4885,False,UNIQUE,BARAN,DISTRICT_OR_REPORTING_UNIT,VALID
RAJASTHAN,BARMER,2007,19,24,9,78,0,103,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4886,42_District_wise_crimes_committed_against_women_2001_2012.csv::4886,False,UNIQUE,BARMER,DISTRICT_OR_REPORTING_UNIT,VALID
RAJASTHAN,BHARATPUR,2007,62,83,30,41,1,360,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4887,42_District_wise_crimes_committed_against_women_2001_2012.csv::4887,False,UNIQUE,BHARATPUR,DISTRICT_OR_REPORTING_UNIT,VALID
RAJASTHAN,BHILWARA,2007,48,47,10,80,1,329,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4888,42_District_wise_crimes_committed_against_women_2001_2012.csv::4888,False,UNIQUE,BHILWARA,DISTRICT_OR_REPORTING_UNIT,VALID
RAJASTHAN,BIKANER,2007,32,33,18,76,0,307,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4889,42_District_wise_crimes_committed_against_women_2001_2012.csv::4889,False,UNIQUE,BIKANER,DISTRICT_OR_REPORTING_UNIT,VALID
RAJASTHAN,BUNDI,2007,28,47,2,87,0,204,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4890,42_District_wise_crimes_committed_against_women_2001_2012.csv::4890,False,UNIQUE,BUNDI,DISTRICT_OR_REPORTING_UNIT,VALID
RAJASTHAN,CHITTORGARH,2007,92,119,6,155,2,530,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4891,42_District_wise_crimes_committed_against_women_2001_2012.csv::4891,False,UNIQUE,CHITTORGARH,DISTRICT_OR_REPORTING_UNIT,VALID
RAJASTHAN,CHURU,2007,27,18,11,38,0,244,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4892,42_District_wise_crimes_committed_against_women_2001_2012.csv::4892,False,UNIQUE,CHURU,DISTRICT_OR_REPORTING_UNIT,VALID
RAJASTHAN,DAUSA,2007,16,43,12,39,0,112,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4893,42_District_wise_crimes_committed_against_women_2001_2012.csv::4893,False,UNIQUE,DAUSA,DISTRICT_OR_REPORTING_UNIT,VALID
RAJASTHAN,DHOLPUR,2007,20,41,13,22,0,164,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4894,42_District_wise_crimes_committed_against_women_2001_2012.csv::4894,False,UNIQUE,DHOLPUR,DISTRICT_OR_REPORTING_UNIT,VALID
RAJASTHAN,DUNGARPUR,2007,10,40,2,58,0,66,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4895,42_District_wise_crimes_committed_against_women_2001_2012.csv::4895,False,UNIQUE,DUNGARPUR,DISTRICT_OR_REPORTING_UNIT,VALID
RAJASTHAN,G.R.P.,2007,0,3,1,12,4,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4896,42_District_wise_crimes_committed_against_women_2001_2012.csv::4896,False,UNIQUE,G.R.P.,DISTRICT_OR_REPORTING_UNIT,VALID
RAJASTHAN,GANGANAGAR,2007,66,44,11,64,2,625,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4897,42_District_wise_crimes_committed_against_women_2001_2012.csv::4897,False,UNIQUE,GANGANAGAR,DISTRICT_OR_REPORTING_UNIT,VALID
RAJASTHAN,HANUMANGARH,2007,39,19,14,53,1,179,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4898,42_District_wise_crimes_committed_against_women_2001_2012.csv::4898,False,UNIQUE,HANUMANGARH,DISTRICT_OR_REPORTING_UNIT,VALID
RAJASTHAN,JAIPUR EAST,2007,25,45,7,38,0,159,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4899,42_District_wise_crimes_committed_against_women_2001_2012.csv::4899,False,UNIQUE,JAIPUR EAST,DISTRICT_OR_REPORTING_UNIT,VALID
RAJASTHAN,JAIPUR NORTH,2007,23,76,11,37,0,168,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4900,42_District_wise_crimes_committed_against_women_2001_2012.csv::4900,False,UNIQUE,JAIPUR NORTH,DISTRICT_OR_REPORTING_UNIT,VALID
RAJASTHAN,JAIPUR RURAL,2007,39,66,25,127,5,204,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4901,42_District_wise_crimes_committed_against_women_2001_2012.csv::4901,False,UNIQUE,JAIPUR RURAL,SPECIAL_UNIT,VALID
RAJASTHAN,JAIPUR SOUTH,2007,14,58,7,26,0,157,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4902,42_District_wise_crimes_committed_against_women_2001_2012.csv::4902,False,UNIQUE,JAIPUR SOUTH,DISTRICT_OR_REPORTING_UNIT,VALID
RAJASTHAN,JAISALMER,2007,4,7,7,9,0,23,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4903,42_District_wise_crimes_committed_against_women_2001_2012.csv::4903,False,UNIQUE,JAISALMER,DISTRICT_OR_REPORTING_UNIT,VALID
RAJASTHAN,JALORE,2007,7,24,9,62,0,107,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4904,42_District_wise_crimes_committed_against_women_2001_2012.csv::4904,False,UNIQUE,JALORE,DISTRICT_OR_REPORTING_UNIT,VALID
RAJASTHAN,JHALAWAR,2007,54,35,10,113,0,222,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4905,42_District_wise_crimes_committed_against_women_2001_2012.csv::4905,False,UNIQUE,JHALAWAR,DISTRICT_OR_REPORTING_UNIT,VALID
RAJASTHAN,JHUNJHUNU,2007,31,25,18,39,0,204,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4906,42_District_wise_crimes_committed_against_women_2001_2012.csv::4906,False,UNIQUE,JHUNJHUNU,DISTRICT_OR_REPORTING_UNIT,VALID
RAJASTHAN,JODHPUR CITY,2007,16,40,11,32,1,227,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4907,42_District_wise_crimes_committed_against_women_2001_2012.csv::4907,False,UNIQUE,JODHPUR CITY,SPECIAL_UNIT,VALID
RAJASTHAN,JODHPUR RURAL,2007,24,15,15,49,0,70,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4908,42_District_wise_crimes_committed_against_women_2001_2012.csv::4908,False,UNIQUE,JODHPUR RURAL,SPECIAL_UNIT,VALID
RAJASTHAN,KARAULI,2007,28,43,18,35,0,110,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4909,42_District_wise_crimes_committed_against_women_2001_2012.csv::4909,False,UNIQUE,KARAULI,DISTRICT_OR_REPORTING_UNIT,VALID
RAJASTHAN,KOTA CITY,2007,25,66,10,41,1,261,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4910,42_District_wise_crimes_committed_against_women_2001_2012.csv::4910,False,UNIQUE,KOTA CITY,SPECIAL_UNIT,VALID
RAJASTHAN,KOTA RURAL,2007,30,30,5,73,0,173,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4911,42_District_wise_crimes_committed_against_women_2001_2012.csv::4911,False,UNIQUE,KOTA RURAL,SPECIAL_UNIT,VALID
RAJASTHAN,NAGAUR,2007,38,37,12,119,0,252,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4912,42_District_wise_crimes_committed_against_women_2001_2012.csv::4912,False,UNIQUE,NAGAUR,DISTRICT_OR_REPORTING_UNIT,VALID
RAJASTHAN,PALI,2007,39,62,5,108,0,268,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4913,42_District_wise_crimes_committed_against_women_2001_2012.csv::4913,False,UNIQUE,PALI,DISTRICT_OR_REPORTING_UNIT,VALID
RAJASTHAN,RAJSAMAND,2007,5,36,6,28,1,189,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4914,42_District_wise_crimes_committed_against_women_2001_2012.csv::4914,False,UNIQUE,RAJSAMAND,DISTRICT_OR_REPORTING_UNIT,VALID
RAJASTHAN,SAWAI MADHOPUR,2007,21,36,13,33,0,131,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4915,42_District_wise_crimes_committed_against_women_2001_2012.csv::4915,False,UNIQUE,SAWAI MADHOPUR,DISTRICT_OR_REPORTING_UNIT,VALID
RAJASTHAN,SIKAR,2007,34,42,19,32,0,183,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4916,42_District_wise_crimes_committed_against_women_2001_2012.csv::4916,False,UNIQUE,SIKAR,DISTRICT_OR_REPORTING_UNIT,VALID
RAJASTHAN,SIROHI,2007,23,32,5,51,0,130,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4917,42_District_wise_crimes_committed_against_women_2001_2012.csv::4917,False,UNIQUE,SIROHI,DISTRICT_OR_REPORTING_UNIT,VALID
RAJASTHAN,TONK,2007,19,50,3,20,1,212,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4918,42_District_wise_crimes_committed_against_women_2001_2012.csv::4918,False,UNIQUE,TONK,DISTRICT_OR_REPORTING_UNIT,VALID
RAJASTHAN,UDAIPUR,2007,94,108,10,189,2,297,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4919,42_District_wise_crimes_committed_against_women_2001_2012.csv::4919,False,UNIQUE,UDAIPUR,DISTRICT_OR_REPORTING_UNIT,VALID
RAJASTHAN,TOTAL,2007,1238,1694,439,2477,28,8170,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4920,42_District_wise_crimes_committed_against_women_2001_2012.csv::4920,False,UNIQUE,TOTAL,AGGREGATE,VALID
SIKKIM,EAST,2007,8,5,0,3,0,3,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4921,42_District_wise_crimes_committed_against_women_2001_2012.csv::4921,False,UNIQUE,EAST,DISTRICT_OR_REPORTING_UNIT,VALID
SIKKIM,NORTH,2007,0,0,0,0,0,1,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4922,42_District_wise_crimes_committed_against_women_2001_2012.csv::4922,False,UNIQUE,NORTH,DISTRICT_OR_REPORTING_UNIT,VALID
SIKKIM,SOUTH,2007,12,1,0,3,0,2,0,WOMEN,42_District_wise_crimes_committed_against_women_2001_2012.csv,4923,42_District_wise_crimes_committed_against_women_2001_2012.csv::4923,False,UNIQUE,SOUTH,DISTRICT_OR_REPORTING_UNIT,VALID
