STATE,DISTRICT,YEAR,"Protection of Civil Rights Act, 1955",POA_Murder,POA_Attempt to commit Murder,POA_Rape,POA_Attempt to commit Rape,POA_Assault on women with intent to outrage her Modesty,POA_Sexual Harassment,POA_Assault on women with intent to Disrobe,POA_Voyeurism,POA_Stalking,POA_Other Sexual Harassment,POA_Insult to the Modesty of women,POA_Kidnapping & Abduction_GrandTotal,POA_Kidnaping & Abduction_Total,POA_Kidnaping & Abduction in order to Murder,POA_Kidnapping for Ransom,POA_Kidnapping & Abduction of Women to compel her for marriage,POA_Other Kidnapping,POA_Dacoity,POA_Dacoity with Murder,POA_Other Dacoity,POA_Robbery,POA_Arson,POA_Grievous Hurt,POA_Hurt,POA_Acid attack,POA_Attempt to Acid Attack,POA_Riots,POA_Other IPC crimes,POA_SC / ST (Prevention of Atrocities) Act only,"Total of SC/ST (Prevention of Atrocities) Act ,1989",IPC_Murder,IPC_Attempt to commit Murder,IPC_Rape,IPC_Attempt to commit Rape,IPC_Assault on women with intent to outrage her Modesty,IPC_Sexual Harassment,IPC_Assault on women with intent to Disrobe,IPC_Voyeurism,IPC_Stalking,IPC_Other Sexual Harassment,IPC_Insult to the Modesty of women,IPC_Kidnapping & Abduction,IPC_Kidnaping & Abduction,IPC_Kidnaping & Abduction in order to Murder,IPC_Kidnapping for Ransom,IPC_Kidnapping & Abduction of Women to compel her for marriage,IPC_Other Kidnapping,IPC_Dacoity,IPC_Dacoity with Murder,IPC_Other Dacoity,IPC_Robbery,IPC_Arson,IPC_Grievous Hurt,IPC_Hurt,IPC_Acid attack,IPC_Attempt to Acid Attack,IPC_Riots,IPC_Other IPC crimes,Total IPC Crimes against STs,"Manual Scavengers and Construction of Dry Latrines (P) Act, 1993",Other SLL Crime against STs,Total crimes against STs,CRIME_GROUP,SOURCE_FILE,SOURCE_ROW_ID,SOURCE_RECORD_ID,DUPLICATE_KEY_FLAG,DATA_QUALITY_FLAG,UNIT_NAME,UNIT_TYPE,SOURCE_QUALITY_STATUS
Maharashtra,Nanded,2014,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,ST,02_District_wise_crimes_committed_against_ST_2014.csv,428,02_District_wise_crimes_committed_against_ST_2014.csv::428,False,UNIQUE,Nanded,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Nandurbar,2014,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,ST,02_District_wise_crimes_committed_against_ST_2014.csv,429,02_District_wise_crimes_committed_against_ST_2014.csv::429,False,UNIQUE,Nandurbar,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Nasik Commr.,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,ST,02_District_wise_crimes_committed_against_ST_2014.csv,430,02_District_wise_crimes_committed_against_ST_2014.csv::430,False,UNIQUE,Nasik Commr.,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Navi Mumbai,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,ST,02_District_wise_crimes_committed_against_ST_2014.csv,432,02_District_wise_crimes_committed_against_ST_2014.csv::432,False,UNIQUE,Navi Mumbai,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Osmanabad,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,ST,02_District_wise_crimes_committed_against_ST_2014.csv,433,02_District_wise_crimes_committed_against_ST_2014.csv::433,False,UNIQUE,Osmanabad,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Palghar,2014,0,1,0,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,1,5,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,ST,02_District_wise_crimes_committed_against_ST_2014.csv,434,02_District_wise_crimes_committed_against_ST_2014.csv::434,False,UNIQUE,Palghar,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Parbhani,2014,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,ST,02_District_wise_crimes_committed_against_ST_2014.csv,435,02_District_wise_crimes_committed_against_ST_2014.csv::435,False,UNIQUE,Parbhani,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Pune Commr.,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,436,02_District_wise_crimes_committed_against_ST_2014.csv::436,False,UNIQUE,Pune Commr.,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Raigad,2014,0,1,0,2,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,ST,02_District_wise_crimes_committed_against_ST_2014.csv,439,02_District_wise_crimes_committed_against_ST_2014.csv::439,False,UNIQUE,Raigad,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Ratnagiri,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ST,02_District_wise_crimes_committed_against_ST_2014.csv,440,02_District_wise_crimes_committed_against_ST_2014.csv::440,False,UNIQUE,Ratnagiri,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Sangli,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,441,02_District_wise_crimes_committed_against_ST_2014.csv::441,False,UNIQUE,Sangli,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Satara,2014,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,ST,02_District_wise_crimes_committed_against_ST_2014.csv,442,02_District_wise_crimes_committed_against_ST_2014.csv::442,False,UNIQUE,Satara,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Sindhudurg,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,443,02_District_wise_crimes_committed_against_ST_2014.csv::443,False,UNIQUE,Sindhudurg,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Solapur Commr.,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ST,02_District_wise_crimes_committed_against_ST_2014.csv,444,02_District_wise_crimes_committed_against_ST_2014.csv::444,False,UNIQUE,Solapur Commr.,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Thane Commr.,2014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,ST,02_District_wise_crimes_committed_against_ST_2014.csv,446,02_District_wise_crimes_committed_against_ST_2014.csv::446,False,UNIQUE,Thane Commr.,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Wardha,2014,0,2,0,8,0,3,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,ST,02_District_wise_crimes_committed_against_ST_2014.csv,448,02_District_wise_crimes_committed_against_ST_2014.csv::448,False,UNIQUE,Wardha,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Washim,2014,0,1,1,2,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,ST,02_District_wise_crimes_committed_against_ST_2014.csv,449,02_District_wise_crimes_committed_against_ST_2014.csv::449,False,UNIQUE,Washim,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Yavatmal,2014,0,1,0,5,0,19,5,5,0,0,9,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,5,10,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,ST,02_District_wise_crimes_committed_against_ST_2014.csv,450,02_District_wise_crimes_committed_against_ST_2014.csv::450,False,UNIQUE,Yavatmal,DISTRICT_OR_REPORTING_UNIT,VALID
Manipur,Bishnupur,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,452,02_District_wise_crimes_committed_against_ST_2014.csv::452,False,UNIQUE,Bishnupur,DISTRICT_OR_REPORTING_UNIT,VALID
Manipur,Chandel,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,453,02_District_wise_crimes_committed_against_ST_2014.csv::453,False,UNIQUE,Chandel,DISTRICT_OR_REPORTING_UNIT,VALID
Manipur,Churachandpur,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,454,02_District_wise_crimes_committed_against_ST_2014.csv::454,False,UNIQUE,Churachandpur,DISTRICT_OR_REPORTING_UNIT,VALID
Manipur,C. I. D.,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,455,02_District_wise_crimes_committed_against_ST_2014.csv::455,False,UNIQUE,C. I. D.,DISTRICT_OR_REPORTING_UNIT,VALID
Manipur,Imphal East,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,ST,02_District_wise_crimes_committed_against_ST_2014.csv,456,02_District_wise_crimes_committed_against_ST_2014.csv::456,False,UNIQUE,Imphal East,DISTRICT_OR_REPORTING_UNIT,VALID
Manipur,Imphal West,2014,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ST,02_District_wise_crimes_committed_against_ST_2014.csv,457,02_District_wise_crimes_committed_against_ST_2014.csv::457,False,UNIQUE,Imphal West,DISTRICT_OR_REPORTING_UNIT,VALID
Manipur,Senapati,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,458,02_District_wise_crimes_committed_against_ST_2014.csv::458,False,UNIQUE,Senapati,DISTRICT_OR_REPORTING_UNIT,VALID
Manipur,Tamenglong,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,459,02_District_wise_crimes_committed_against_ST_2014.csv::459,False,UNIQUE,Tamenglong,DISTRICT_OR_REPORTING_UNIT,VALID
Manipur,Thoubal,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,460,02_District_wise_crimes_committed_against_ST_2014.csv::460,False,UNIQUE,Thoubal,DISTRICT_OR_REPORTING_UNIT,VALID
Manipur,Ukhrul,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,461,02_District_wise_crimes_committed_against_ST_2014.csv::461,False,UNIQUE,Ukhrul,DISTRICT_OR_REPORTING_UNIT,VALID
Meghalaya,Garo Hills East,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,463,02_District_wise_crimes_committed_against_ST_2014.csv::463,False,UNIQUE,Garo Hills East,DISTRICT_OR_REPORTING_UNIT,VALID
Meghalaya,Garo Hills North,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,464,02_District_wise_crimes_committed_against_ST_2014.csv::464,False,UNIQUE,Garo Hills North,DISTRICT_OR_REPORTING_UNIT,VALID
Meghalaya,Garo Hills South,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,465,02_District_wise_crimes_committed_against_ST_2014.csv::465,False,UNIQUE,Garo Hills South,DISTRICT_OR_REPORTING_UNIT,VALID
Meghalaya,Garo Hills South West,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,466,02_District_wise_crimes_committed_against_ST_2014.csv::466,False,UNIQUE,Garo Hills South West,DISTRICT_OR_REPORTING_UNIT,VALID
Meghalaya,Garo Hills West,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,467,02_District_wise_crimes_committed_against_ST_2014.csv::467,False,UNIQUE,Garo Hills West,DISTRICT_OR_REPORTING_UNIT,VALID
Meghalaya,Jaintia Hills West,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,468,02_District_wise_crimes_committed_against_ST_2014.csv::468,False,UNIQUE,Jaintia Hills West,DISTRICT_OR_REPORTING_UNIT,VALID
Meghalaya,Jaintia Hills East,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,469,02_District_wise_crimes_committed_against_ST_2014.csv::469,False,UNIQUE,Jaintia Hills East,DISTRICT_OR_REPORTING_UNIT,VALID
Meghalaya,Khasi Hills East,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,470,02_District_wise_crimes_committed_against_ST_2014.csv::470,False,UNIQUE,Khasi Hills East,DISTRICT_OR_REPORTING_UNIT,VALID
Meghalaya,Khasi Hills South West,2014,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ST,02_District_wise_crimes_committed_against_ST_2014.csv,471,02_District_wise_crimes_committed_against_ST_2014.csv::471,False,UNIQUE,Khasi Hills South West,DISTRICT_OR_REPORTING_UNIT,VALID
Meghalaya,Khasi Hills West,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,472,02_District_wise_crimes_committed_against_ST_2014.csv::472,False,UNIQUE,Khasi Hills West,DISTRICT_OR_REPORTING_UNIT,VALID
Meghalaya,Ri-Bhoi,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,473,02_District_wise_crimes_committed_against_ST_2014.csv::473,False,UNIQUE,Ri-Bhoi,DISTRICT_OR_REPORTING_UNIT,VALID
Mizoram,Aizawl,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,475,02_District_wise_crimes_committed_against_ST_2014.csv::475,False,UNIQUE,Aizawl,DISTRICT_OR_REPORTING_UNIT,VALID
Mizoram,Champhai,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,476,02_District_wise_crimes_committed_against_ST_2014.csv::476,False,UNIQUE,Champhai,DISTRICT_OR_REPORTING_UNIT,VALID
Mizoram,Kolasib,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ST,02_District_wise_crimes_committed_against_ST_2014.csv,477,02_District_wise_crimes_committed_against_ST_2014.csv::477,False,UNIQUE,Kolasib,DISTRICT_OR_REPORTING_UNIT,VALID
Mizoram,Lawngtlai,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,478,02_District_wise_crimes_committed_against_ST_2014.csv::478,False,UNIQUE,Lawngtlai,DISTRICT_OR_REPORTING_UNIT,VALID
Mizoram,Lunglei,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,479,02_District_wise_crimes_committed_against_ST_2014.csv::479,False,UNIQUE,Lunglei,DISTRICT_OR_REPORTING_UNIT,VALID
Mizoram,Mamit,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,480,02_District_wise_crimes_committed_against_ST_2014.csv::480,False,UNIQUE,Mamit,DISTRICT_OR_REPORTING_UNIT,VALID
Mizoram,Saiha,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,481,02_District_wise_crimes_committed_against_ST_2014.csv::481,False,UNIQUE,Saiha,DISTRICT_OR_REPORTING_UNIT,VALID
Mizoram,Serchhip,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,482,02_District_wise_crimes_committed_against_ST_2014.csv::482,False,UNIQUE,Serchhip,DISTRICT_OR_REPORTING_UNIT,VALID
Mizoram,Spl Traffic,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,483,02_District_wise_crimes_committed_against_ST_2014.csv::483,False,UNIQUE,Spl Traffic,DISTRICT_OR_REPORTING_UNIT,VALID
Nagaland,Dimapur,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,485,02_District_wise_crimes_committed_against_ST_2014.csv::485,False,UNIQUE,Dimapur,DISTRICT_OR_REPORTING_UNIT,VALID
Nagaland,Kiphire,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,486,02_District_wise_crimes_committed_against_ST_2014.csv::486,False,UNIQUE,Kiphire,DISTRICT_OR_REPORTING_UNIT,VALID
Nagaland,Kohima,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,487,02_District_wise_crimes_committed_against_ST_2014.csv::487,False,UNIQUE,Kohima,DISTRICT_OR_REPORTING_UNIT,VALID
Nagaland,Longleng,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,488,02_District_wise_crimes_committed_against_ST_2014.csv::488,False,UNIQUE,Longleng,DISTRICT_OR_REPORTING_UNIT,VALID
Nagaland,Mokokchung,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,489,02_District_wise_crimes_committed_against_ST_2014.csv::489,False,UNIQUE,Mokokchung,DISTRICT_OR_REPORTING_UNIT,VALID
Nagaland,Mon,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ST,02_District_wise_crimes_committed_against_ST_2014.csv,490,02_District_wise_crimes_committed_against_ST_2014.csv::490,False,UNIQUE,Mon,DISTRICT_OR_REPORTING_UNIT,VALID
