STATE,DISTRICT,YEAR,Rape,Custodial Rape,Custodial_Gang Rape,Custodial_Other Rape,Rape other than Custodial,Rape_Gang Rape,Rape_Others,Attempt to commit Rape,Kidnapping & Abduction_Total,Kidnaping & Abduction,Kidnaping & Abduction in order to Murder,Kidnapping for Ransom,Kidnapping & Abduction of Women to compel her for marriage,Kidnaping & Abduction_Others,Dowry Deaths,Assault on Women with intent to outrage her Modesty_Total,Sexual Harassment,Assault on women with intent to Disrobe,Voyeurism,Stalking,Others,Insult to the Modesty of Women_Total,At Office premises,In places related to work,In Public Transport system,In other Places,Cruelty by Husband or his Relatives,Importation of Girls from Foreign Country,Murder,Attempt to commit Murder,Culpable Homicide not amounting to Murder,Attempt to commit Culpable Homicide,Grievous Hurt,Hurt,Acid attack,Attempt to Acid Attack,Deaths caused with intent to cause miscarriage,Causing miscarriage without consent of women,Dacoity_Total,Dacoity with Murder,Other Dacoity,Robbery,Arson,HumanTrafficking,Abetment of Suicides of Women,UnNatural Offences,Other IPC Crimes,"Dowry Prohibition Act, 1961","Indecent Representation of Women (P) Act, 1986","Commission of Sati Prevention Act, 1987","Protection of Women from Domestic Violence Act, 2005",Immoral Traffic Prevention Act,ITP Under Section 5,ITP Under Section 6,ITP Under Section 7,ITP Under Section 8,ITP Under Other Sections,Other SLL Crimes against Women,Total Crimes against Women,CRIME_GROUP,SOURCE_FILE,SOURCE_ROW_ID,SOURCE_RECORD_ID,DUPLICATE_KEY_FLAG,DATA_QUALITY_FLAG,UNIT_NAME,UNIT_TYPE,SOURCE_QUALITY_STATUS
Maharashtra,Jalgaon,2014,66,0,0,0,66,4,62,0,76,0,0,0,76,0,1,347,213,0,17,0,117,34,0,0,0,34,374,0,32,25,0,0,32,32,0,0,0,0,9,0,9,47,0,0,0,1,541,0,0,0,0,0,0,0,0,0,0,6,1591,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,419,42_District_wise_crimes_committed_against_women_2014.csv::419,False,UNIQUE,Jalgaon,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Jalna,2014,33,0,0,0,33,1,32,0,31,2,0,3,26,0,13,185,155,0,0,0,30,8,2,4,0,2,289,0,26,5,0,0,8,8,0,0,0,0,0,0,0,4,0,0,0,0,71,0,0,0,0,1,0,0,0,0,1,0,674,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,420,42_District_wise_crimes_committed_against_women_2014.csv::420,False,UNIQUE,Jalna,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Kolhapur,2014,84,0,0,0,84,0,84,0,47,0,0,0,29,18,8,176,42,7,6,33,88,7,0,0,0,7,150,0,24,16,0,0,15,15,0,0,1,0,3,0,3,148,0,0,0,0,170,0,0,0,0,5,0,0,0,0,5,2,856,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,421,42_District_wise_crimes_committed_against_women_2014.csv::421,False,UNIQUE,Kolhapur,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Latur,2014,57,0,0,0,57,4,53,0,84,0,0,0,84,0,4,174,0,0,0,0,174,2,0,0,0,2,323,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,2,0,0,2,0,0,0,743,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,422,42_District_wise_crimes_committed_against_women_2014.csv::422,False,UNIQUE,Latur,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Mumbai Commr.,2014,607,0,0,0,607,16,591,2,280,228,0,0,15,37,22,1626,650,49,14,129,784,363,4,23,1,335,563,0,38,25,1,1,169,168,1,0,0,0,4,0,4,1237,2,74,380,4,2736,2,0,0,0,50,13,1,5,3,28,58,8244,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,423,42_District_wise_crimes_committed_against_women_2014.csv::423,False,UNIQUE,Mumbai Commr.,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Nagpur Commr.,2014,113,0,0,0,113,4,109,2,89,42,0,0,46,1,10,279,197,11,4,53,14,25,0,0,0,25,234,0,20,18,1,0,1,0,0,1,0,0,0,0,0,256,0,1,30,0,731,4,0,0,0,24,6,0,18,0,0,25,1863,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,425,42_District_wise_crimes_committed_against_women_2014.csv::425,False,UNIQUE,Nagpur Commr.,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Nanded,2014,43,0,0,0,43,2,41,0,53,0,0,0,40,13,6,147,147,0,0,0,0,3,0,0,0,3,180,0,26,17,2,0,2,2,0,0,0,0,1,0,1,13,0,0,32,0,135,0,0,0,0,0,0,0,0,0,0,0,660,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,428,42_District_wise_crimes_committed_against_women_2014.csv::428,False,UNIQUE,Nanded,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Nandurbar,2014,25,0,0,0,25,3,22,0,17,1,0,0,16,0,2,36,8,8,0,4,16,4,0,0,0,4,47,0,14,4,2,0,2,2,0,0,0,0,0,0,0,2,0,0,0,0,23,0,0,0,0,1,0,0,0,0,1,5,184,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,429,42_District_wise_crimes_committed_against_women_2014.csv::429,False,UNIQUE,Nandurbar,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Nasik Commr.,2014,28,0,0,0,28,2,26,0,33,29,0,0,3,1,3,101,47,15,0,7,32,3,0,0,0,3,200,1,7,11,0,0,12,12,0,0,0,0,1,0,1,74,0,0,18,0,286,0,0,0,0,2,1,0,0,0,1,7,787,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,430,42_District_wise_crimes_committed_against_women_2014.csv::430,False,UNIQUE,Nasik Commr.,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Navi Mumbai,2014,88,0,0,0,88,4,84,0,63,62,0,0,0,1,6,158,30,9,3,24,92,49,1,0,2,46,131,0,20,4,1,0,11,11,0,0,0,0,1,0,1,312,0,0,11,0,411,1,0,0,0,22,15,0,5,2,0,15,1304,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,432,42_District_wise_crimes_committed_against_women_2014.csv::432,False,UNIQUE,Navi Mumbai,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Osmanabad,2014,43,0,0,0,43,2,41,0,21,8,0,0,12,1,5,126,46,6,1,10,63,5,0,0,0,5,117,0,13,12,0,0,0,0,0,0,0,0,1,1,0,5,0,0,1,2,20,0,0,0,2,1,1,0,0,0,0,0,374,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,433,42_District_wise_crimes_committed_against_women_2014.csv::433,False,UNIQUE,Osmanabad,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Palghar,2014,98,0,0,0,98,3,95,0,65,28,0,0,4,33,1,183,28,6,3,9,137,22,0,0,0,22,73,0,24,3,3,0,20,19,1,0,0,0,2,0,2,48,0,0,16,1,71,0,0,0,0,0,0,0,0,0,0,1,631,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,434,42_District_wise_crimes_committed_against_women_2014.csv::434,False,UNIQUE,Palghar,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Parbhani,2014,38,0,0,0,38,3,35,0,27,2,1,0,12,12,5,140,68,6,0,8,58,2,0,0,0,2,251,0,19,18,1,0,16,16,0,0,0,0,2,0,2,12,4,0,25,0,280,0,0,0,0,0,0,0,0,0,0,4,844,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,435,42_District_wise_crimes_committed_against_women_2014.csv::435,False,UNIQUE,Parbhani,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Pune Commr.,2014,189,0,0,0,189,3,186,0,124,55,0,0,47,22,20,454,110,6,2,38,298,98,0,6,0,92,391,0,27,21,2,0,35,34,0,1,0,0,53,0,53,494,3,0,5,3,1492,0,0,0,0,38,17,0,0,0,21,19,3468,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,436,42_District_wise_crimes_committed_against_women_2014.csv::436,False,UNIQUE,Pune Commr.,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Raigad,2014,47,0,0,0,47,2,45,1,27,27,0,0,0,0,2,99,42,2,0,10,45,15,0,0,0,15,54,0,6,1,0,0,11,11,0,0,0,0,0,0,0,44,1,0,0,0,232,0,0,0,0,0,0,0,0,0,0,0,540,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,439,42_District_wise_crimes_committed_against_women_2014.csv::439,False,UNIQUE,Raigad,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Ratnagiri,2014,34,0,0,0,34,3,31,1,8,8,0,0,0,0,0,59,19,0,0,16,24,10,0,0,0,10,26,0,5,8,2,0,7,7,0,0,0,0,1,0,1,30,4,0,1,0,67,0,0,0,0,0,0,0,0,0,0,1,264,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,440,42_District_wise_crimes_committed_against_women_2014.csv::440,False,UNIQUE,Ratnagiri,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Sangli,2014,66,0,0,0,66,1,65,1,48,9,0,0,32,7,6,157,39,3,1,8,106,5,0,0,0,5,108,0,14,5,0,0,13,13,0,0,0,0,0,0,0,16,0,0,40,0,84,0,0,0,0,3,0,0,0,1,2,2,568,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,441,42_District_wise_crimes_committed_against_women_2014.csv::441,False,UNIQUE,Sangli,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Satara,2014,97,0,0,0,97,4,93,0,69,28,0,0,39,2,4,241,89,6,3,34,109,12,0,0,0,12,188,0,29,8,5,0,9,9,0,0,0,0,9,0,9,96,2,0,44,0,122,0,0,0,0,3,1,0,0,1,1,12,950,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,442,42_District_wise_crimes_committed_against_women_2014.csv::442,False,UNIQUE,Satara,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Sindhudurg,2014,12,0,0,0,12,0,12,1,8,1,0,0,5,2,0,42,29,2,0,11,0,7,0,0,1,6,4,0,4,0,0,5,6,6,0,0,0,0,0,0,0,10,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,180,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,443,42_District_wise_crimes_committed_against_women_2014.csv::443,False,UNIQUE,Sindhudurg,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Solapur Commr.,2014,39,0,0,0,39,1,38,0,30,12,0,0,18,0,3,52,20,2,0,5,25,7,0,0,0,7,52,0,11,7,0,0,5,5,0,0,0,0,1,0,1,62,1,0,0,0,138,0,0,0,0,1,0,0,0,0,1,2,411,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,444,42_District_wise_crimes_committed_against_women_2014.csv::444,False,UNIQUE,Solapur Commr.,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Thane Commr.,2014,215,0,0,0,215,3,212,0,246,178,0,2,16,50,13,559,309,8,13,52,177,73,3,6,0,64,351,0,37,10,0,1,38,38,0,0,0,0,5,0,5,892,2,12,5,2,964,0,0,0,0,13,5,2,1,0,5,1,3439,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,446,42_District_wise_crimes_committed_against_women_2014.csv::446,False,UNIQUE,Thane Commr.,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Wardha,2014,62,0,0,0,62,2,60,0,28,0,0,0,25,3,1,192,32,2,0,6,152,8,0,0,0,8,98,0,9,12,0,0,3,3,0,0,0,0,1,0,1,0,3,0,0,0,117,1,0,0,0,0,0,0,0,0,0,0,535,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,448,42_District_wise_crimes_committed_against_women_2014.csv::448,False,UNIQUE,Wardha,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Washim,2014,33,0,0,0,33,1,32,0,22,8,0,0,14,0,5,178,178,0,0,0,0,11,0,0,0,11,113,0,10,20,0,0,22,22,0,0,0,0,1,0,1,17,0,0,15,1,121,1,0,0,0,0,0,0,0,0,0,16,586,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,449,42_District_wise_crimes_committed_against_women_2014.csv::449,False,UNIQUE,Washim,DISTRICT_OR_REPORTING_UNIT,VALID
Maharashtra,Yavatmal,2014,108,0,0,0,108,8,100,0,135,22,0,0,99,14,12,466,58,28,1,13,366,504,0,0,0,504,301,0,22,30,0,0,24,24,0,0,0,0,0,0,0,29,0,0,0,0,376,3,0,0,0,3,0,0,0,0,3,27,2040,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,450,42_District_wise_crimes_committed_against_women_2014.csv::450,False,UNIQUE,Yavatmal,DISTRICT_OR_REPORTING_UNIT,VALID
Manipur,Bishnupur,2014,9,0,0,0,9,0,9,0,8,0,0,0,8,0,0,6,0,0,0,0,6,0,0,0,0,0,3,0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,452,42_District_wise_crimes_committed_against_women_2014.csv::452,False,UNIQUE,Bishnupur,DISTRICT_OR_REPORTING_UNIT,VALID
Manipur,Chandel,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,453,42_District_wise_crimes_committed_against_women_2014.csv::453,False,UNIQUE,Chandel,DISTRICT_OR_REPORTING_UNIT,VALID
Manipur,Churachandpur,2014,5,0,0,0,5,0,5,0,3,0,0,0,2,1,0,3,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,454,42_District_wise_crimes_committed_against_women_2014.csv::454,False,UNIQUE,Churachandpur,DISTRICT_OR_REPORTING_UNIT,VALID
Manipur,C. I. D.,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,455,42_District_wise_crimes_committed_against_women_2014.csv::455,False,UNIQUE,C. I. D.,DISTRICT_OR_REPORTING_UNIT,VALID
Manipur,Imphal East,2014,20,0,0,0,20,0,20,0,17,0,0,0,17,0,1,7,0,0,0,0,7,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,456,42_District_wise_crimes_committed_against_women_2014.csv::456,False,UNIQUE,Imphal East,DISTRICT_OR_REPORTING_UNIT,VALID
Manipur,Imphal West,2014,20,0,0,0,20,0,20,1,36,2,0,3,25,6,0,44,3,0,0,2,39,0,0,0,0,0,14,0,3,3,0,0,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,129,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,457,42_District_wise_crimes_committed_against_women_2014.csv::457,False,UNIQUE,Imphal West,DISTRICT_OR_REPORTING_UNIT,VALID
Manipur,Senapati,2014,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,458,42_District_wise_crimes_committed_against_women_2014.csv::458,False,UNIQUE,Senapati,DISTRICT_OR_REPORTING_UNIT,VALID
Manipur,Tamenglong,2014,0,0,0,0,0,0,0,0,4,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,459,42_District_wise_crimes_committed_against_women_2014.csv::459,False,UNIQUE,Tamenglong,DISTRICT_OR_REPORTING_UNIT,VALID
Manipur,Thoubal,2014,19,0,0,0,19,0,19,0,51,0,0,2,47,2,0,35,0,4,0,0,31,0,0,0,0,0,16,0,10,4,0,0,38,38,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,460,42_District_wise_crimes_committed_against_women_2014.csv::460,False,UNIQUE,Thoubal,DISTRICT_OR_REPORTING_UNIT,VALID
Manipur,Ukhrul,2014,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,461,42_District_wise_crimes_committed_against_women_2014.csv::461,False,UNIQUE,Ukhrul,DISTRICT_OR_REPORTING_UNIT,VALID
Meghalaya,Garo Hills East,2014,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,463,42_District_wise_crimes_committed_against_women_2014.csv::463,False,UNIQUE,Garo Hills East,DISTRICT_OR_REPORTING_UNIT,VALID
Meghalaya,Garo Hills North,2014,3,0,0,0,3,0,3,0,8,0,0,1,1,6,0,8,0,1,0,0,7,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,26,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,464,42_District_wise_crimes_committed_against_women_2014.csv::464,False,UNIQUE,Garo Hills North,DISTRICT_OR_REPORTING_UNIT,VALID
Meghalaya,Garo Hills South,2014,3,0,0,0,3,2,1,0,4,0,0,0,4,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,465,42_District_wise_crimes_committed_against_women_2014.csv::465,False,UNIQUE,Garo Hills South,DISTRICT_OR_REPORTING_UNIT,VALID
Meghalaya,Garo Hills South West,2014,4,0,0,0,4,0,4,0,1,1,0,0,0,0,0,8,0,0,0,0,8,1,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,466,42_District_wise_crimes_committed_against_women_2014.csv::466,False,UNIQUE,Garo Hills South West,DISTRICT_OR_REPORTING_UNIT,VALID
Meghalaya,Garo Hills West,2014,11,0,0,0,11,0,11,7,9,0,0,0,3,6,0,11,0,0,0,0,11,7,0,0,0,7,10,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,5,84,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,467,42_District_wise_crimes_committed_against_women_2014.csv::467,False,UNIQUE,Garo Hills West,DISTRICT_OR_REPORTING_UNIT,VALID
Meghalaya,Jaintia Hills West,2014,10,0,0,0,10,0,10,0,2,0,0,0,0,2,0,5,0,5,0,0,0,3,0,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,468,42_District_wise_crimes_committed_against_women_2014.csv::468,False,UNIQUE,Jaintia Hills West,DISTRICT_OR_REPORTING_UNIT,VALID
Meghalaya,Jaintia Hills East,2014,11,0,0,0,11,1,10,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,469,42_District_wise_crimes_committed_against_women_2014.csv::469,False,UNIQUE,Jaintia Hills East,DISTRICT_OR_REPORTING_UNIT,VALID
Meghalaya,Khasi Hills East,2014,14,0,0,0,14,0,14,12,7,6,0,0,1,0,0,45,0,4,1,4,36,35,0,0,0,35,26,0,3,6,1,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,14,173,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,470,42_District_wise_crimes_committed_against_women_2014.csv::470,False,UNIQUE,Khasi Hills East,DISTRICT_OR_REPORTING_UNIT,VALID
Meghalaya,Khasi Hills South West,2014,12,0,0,0,12,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,0,0,0,7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,471,42_District_wise_crimes_committed_against_women_2014.csv::471,False,UNIQUE,Khasi Hills South West,DISTRICT_OR_REPORTING_UNIT,VALID
Meghalaya,Khasi Hills West,2014,19,0,0,0,19,0,19,0,1,0,0,0,0,1,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,31,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,472,42_District_wise_crimes_committed_against_women_2014.csv::472,False,UNIQUE,Khasi Hills West,DISTRICT_OR_REPORTING_UNIT,VALID
Meghalaya,Ri-Bhoi,2014,28,0,0,0,28,0,28,7,6,2,0,0,0,4,0,11,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,473,42_District_wise_crimes_committed_against_women_2014.csv::473,False,UNIQUE,Ri-Bhoi,DISTRICT_OR_REPORTING_UNIT,VALID
Mizoram,Aizawl,2014,39,0,0,0,39,5,34,0,1,1,0,0,0,0,0,58,23,5,0,6,24,0,0,0,0,0,5,0,2,2,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,475,42_District_wise_crimes_committed_against_women_2014.csv::475,False,UNIQUE,Aizawl,DISTRICT_OR_REPORTING_UNIT,VALID
Mizoram,Champhai,2014,22,0,0,0,22,0,22,0,1,0,0,0,0,1,0,0,0,0,0,0,0,29,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,476,42_District_wise_crimes_committed_against_women_2014.csv::476,False,UNIQUE,Champhai,DISTRICT_OR_REPORTING_UNIT,VALID
Mizoram,Kolasib,2014,10,0,0,0,10,0,10,1,1,1,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,477,42_District_wise_crimes_committed_against_women_2014.csv::477,False,UNIQUE,Kolasib,DISTRICT_OR_REPORTING_UNIT,VALID
Mizoram,Lawngtlai,2014,9,0,0,0,9,1,8,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,478,42_District_wise_crimes_committed_against_women_2014.csv::478,False,UNIQUE,Lawngtlai,DISTRICT_OR_REPORTING_UNIT,VALID
Mizoram,Lunglei,2014,14,0,0,0,14,1,13,0,0,0,0,0,0,0,0,13,13,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,479,42_District_wise_crimes_committed_against_women_2014.csv::479,False,UNIQUE,Lunglei,DISTRICT_OR_REPORTING_UNIT,VALID
Mizoram,Mamit,2014,10,0,0,0,10,0,10,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,26,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,480,42_District_wise_crimes_committed_against_women_2014.csv::480,False,UNIQUE,Mamit,DISTRICT_OR_REPORTING_UNIT,VALID
Mizoram,Saiha,2014,4,0,0,0,4,0,4,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,481,42_District_wise_crimes_committed_against_women_2014.csv::481,False,UNIQUE,Saiha,DISTRICT_OR_REPORTING_UNIT,VALID
Mizoram,Serchhip,2014,12,0,0,0,12,0,12,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,482,42_District_wise_crimes_committed_against_women_2014.csv::482,False,UNIQUE,Serchhip,DISTRICT_OR_REPORTING_UNIT,VALID
Mizoram,Spl Traffic,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,483,42_District_wise_crimes_committed_against_women_2014.csv::483,False,UNIQUE,Spl Traffic,DISTRICT_OR_REPORTING_UNIT,VALID
Nagaland,Dimapur,2014,12,0,0,0,12,3,9,2,8,2,0,0,2,4,0,10,1,3,0,1,5,1,0,0,0,1,3,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,45,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,485,42_District_wise_crimes_committed_against_women_2014.csv::485,False,UNIQUE,Dimapur,DISTRICT_OR_REPORTING_UNIT,VALID
Nagaland,Kiphire,2014,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,WOMEN,42_District_wise_crimes_committed_against_women_2014.csv,486,42_District_wise_crimes_committed_against_women_2014.csv::486,False,UNIQUE,Kiphire,DISTRICT_OR_REPORTING_UNIT,VALID
