Column,Missing_Cells,Missing_Percentage
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_WHOSE_CASES_TRIALS_WERE_COMPLETED_DURING_THE_YEAR_FEMALE,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_WHOSE_CASES_TRIALS_WERE_COMPLETED_DURING_THE_YEAR_MALE,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_ON_BAIL_DURING_TRIAL_STAGE_AT_YEAR_END_TOTAL,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_AGAINST_WHOM_CASES_WERE_COMPOUNDED_BY_COURTS_FEMALE,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_ON_BAIL_DURING_TRIAL_STAGE_AT_BEGIN_OF_YEAR_MALE,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_ON_BAIL_DURING_TRIAL_STAGE_AT_BEGIN_OF_YEAR_FEMALE,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_ON_BAIL_DURING_TRIAL_STAGE_AT_BEGIN_OF_YEAR_TOTAL,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__TOTAL_NUMBER_OF_PERSONS_UNDER_TRIAL_MALE,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__TOTAL_NUMBER_OF_PERSONS_UNDER_TRIAL_FEMALE,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__TOTAL_NUMBER_OF_PERSONS_UNDER_TRIAL_TOTAL,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_AGAINST_WHOM_CASES_WERE_COMPOUNDED_BY_COURTS_MALE,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_AGAINST_WHOM_CASES_WERE_COMPOUNDED_BY_COURTS_TOTAL,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_ON_BAIL_DURING_TRIAL_STAGE_AT_YEAR_END_FEMALE,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_AGAINST_WHOM_CASES_WERE_WITHDRAWN_MALE,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_AGAINST_WHOM_CASES_WERE_WITHDRAWN_FEMALE,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_AGAINST_WHOM_CASES_WERE_WITHDRAWN_TOTAL,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_IN_CUSTODY_DURING_TRIAL_STAGE_AT_YEAR_END_MALE,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_IN_CUSTODY_DURING_TRIAL_STAGE_AT_YEAR_END_FEMALE,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_IN_CUSTODY_DURING_TRIAL_STAGE_AT_YEAR_END_TOTAL,455,92.66802443991853
04_02_PERSON_ARRESTED_AND_THEIR_DISPOSAL_BY_POLICE_AND_COURT_IPC_CRIME_2014__PERSONS_ON_BAIL_DURING_TRIAL_STAGE_AT_YEAR_END_MALE,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__CULPABLE_HOMICIDE_NOT_AMOUNTING_TO_MURDER,455,92.66802443991853
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2014__30_AND_ABOVE_AND_BELOW_45_YEARS_FEMALE,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__MURDER,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__BANK_ROBBERY_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__BANK_DACOITY_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__ATM_THEFT_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__ATM_THEFT_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__ATM_BURGLARY_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__ATM_BURGLARY_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__ATM_ROBBERY_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__ATM_ROBBERY_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__ATM_DACOITY_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__ATM_DACOITY_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__RELIGIOUS_PLACES_THEFT_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__RELIGIOUS_PLACES_THEFT_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__RELIGIOUS_PLACES_BURGLARY_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__RELIGIOUS_PLACES_BURGLARY_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__RELIGIOUS_PLACES_ROBBERY_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__RELIGIOUS_PLACES_ROBBERY_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__RELIGIOUS_PLACES_DACOITY_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__RELIGIOUS_PLACES_DACOITY_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__RAILWAYS_THEFT_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__RAILWAYS_THEFT_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__RAILWAYS_BURGLARY_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__RAILWAYS_BURGLARY_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__RAILWAYS_ROBBERY_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__RAILWAYS_ROBBERY_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__RAILWAYS_DACOITY_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__RAILWAYS_DACOITY_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__RIVERORSEA_THEFT_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__RIVERORSEA_THEFT_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__BANK_DACOITY_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__BANK_ROBBERY_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__RIVERORSEA_BURGLARY_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__BANK_BURGLARY_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__TOTAL_THEFT_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__TOTAL_THEFT_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__TOTAL_BURGLARY_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__TOTAL_BURGLARY_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__TOTAL_ROBBERY_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__TOTAL_ROBBERY_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__TOTAL_DACOITY_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__TOTAL_DACOITY_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__OTHERPLACES_THEFT_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__OTHERPLACES_THEFT_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__OTHERPLACES_BURGLARY_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__OTHERPLACES_BURGLARY_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__OTHERPLACES_ROBBERY_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__OTHERPLACES_ROBBERY_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__OTHERPLACES_DACOITY_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__OTHERPLACES_DACOITY_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__COMMEST_THEFT_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__COMMEST_THEFT_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__COMMEST_BURGLARY_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__COMMEST_BURGLARY_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__COMMEST_ROBBERY_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__COMMEST_ROBBERY_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__COMMEST_DACOITY_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__COMMEST_DACOITY_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__BANK_THEFT_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__BANK_THEFT_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__BANK_BURGLARY_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__RIVERORSEA_BURGLARY_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__RIVERORSEA_ROBBERY_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__RAPE_OTHERS,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__OTHER_IPC_CRIMES,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__ABETMENT_OF_SUICIDES_OF_WOMEN,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__HUMANTRAFFICKING,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__ARSON,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__ROBBERY,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__OTHER_DACOITY,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__DACOITY_WITH_MURDER,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__RAPE,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__CUSTODIAL_RAPE,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__CUSTODIAL_GANG_RAPE,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__CUSTODIAL_OTHER_RAPE,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__RAPE_OTHER_THAN_CUSTODIAL,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__RAPE_GANG_RAPE,455,92.66802443991853
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2014__TOTAL_PERSONS_ARRESTED_BY_AGE_AND_SEX,455,92.66802443991853
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2014__TOTAL_FEMALE,455,92.66802443991853
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2014__TOTAL_MALE,455,92.66802443991853
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2014__60_YEARS_AND_ABOVE_TOTAL,455,92.66802443991853
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2014__60_YEARS_AND_ABOVE_FEMALE,455,92.66802443991853
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2014__60_YEARS_AND_ABOVE_MALE,455,92.66802443991853
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2014__45_AND_ABOVE_AND_BELOW_60_YEARS_TOTAL,455,92.66802443991853
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2014__45_AND_ABOVE_AND_BELOW_60_YEARS_FEMALE,455,92.66802443991853
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2014__45_AND_ABOVE_AND_BELOW_60_YEARS_MALE,455,92.66802443991853
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2014__30_AND_ABOVE_AND_BELOW_45_YEARS_TOTAL,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__ACID_ATTACK,455,92.66802443991853
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2014__30_AND_ABOVE_AND_BELOW_45_YEARS_MALE,455,92.66802443991853
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2014__18_AND_ABOVE_AND_BELOW_30_YEARS_TOTAL,455,92.66802443991853
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2014__18_AND_ABOVE_AND_BELOW_30_YEARS_FEMALE,455,92.66802443991853
07_02_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_SLL_2014__18_AND_ABOVE_AND_BELOW_30_YEARS_MALE,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__UNNATURAL_OFFENCES,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__DOWRY_PROHIBITION_ACT_1961,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__RIVERORSEA_ROBBERY_CASES_REPORTED,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__INDECENT_REPRESENTATION_OF_WOMEN_P_ACT_1986,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__RIVERORSEA_DACOITY_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__RIVERORSEA_DACOITY_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__HIGHWAYS_THEFT_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__HIGHWAYS_THEFT_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__HIGHWAYS_BURGLARY_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__HIGHWAYS_BURGLARY_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__HIGHWAYS_ROBBERY_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__HIGHWAYS_ROBBERY_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__HIGHWAYS_DACOITY_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__HIGHWAYS_DACOITY_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__RESIDENCE_THEFT_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__RESIDENCE_THEFT_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__RESIDENCE_BURGLARY_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__RESIDENCE_BURGLARY_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__RESIDENCE_ROBBERY_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__RESIDENCE_ROBBERY_CASES_REPORTED,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__RESIDENCE_DACOITY_VALUE_OF_PROPERTY_STOLEN,455,92.66802443991853
17_CRIME_BY_PLACE_OF_OCCURRENCE_2014__RESIDENCE_DACOITY_CASES_REPORTED,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__TOTAL_CRIMES_AGAINST_WOMEN,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__OTHER_SLL_CRIMES_AGAINST_WOMEN,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__ITP_UNDER_OTHER_SECTIONS,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__ITP_UNDER_SECTION_8,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__ITP_UNDER_SECTION_7,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__ITP_UNDER_SECTION_6,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__ITP_UNDER_SECTION_5,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__IMMORAL_TRAFFIC_PREVENTION_ACT,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__PROTECTION_OF_WOMEN_FROM_DOMESTIC_VIOLENCE_ACT_2005,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__HURT,455,92.66802443991853
07_01_PERSONS_ARRESTED_BY_SEX_AND_AGE_GROUP_IPC_2014__60_YEARS_AND_ABOVE_FEMALE,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__ATTEMPT_TO_ACID_ATTACK,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__IPC_KIDNAPPING_ABDUCTION,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__IPC_OTHER_DACOITY,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__IPC_DACOITY,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__IPC_OTHER_KIDNAPPING,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__IPC_KIDNAPPING_ABDUCTION_OF_WOMEN_TO_COMPEL_HER_FOR_MARRIAGE,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__IPC_KIDNAPPING_FOR_RANSOM,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__IPC_KIDNAPING_ABDUCTION,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__IPC_INSULT_TO_THE_MODESTY_OF_WOMEN,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__IPC_RAPE,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__IPC_OTHER_SEXUAL_HARASSMENT,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__IPC_STALKING,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__IPC_VOYEURISM,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__IPC_ASSAULT_ON_WOMEN_WITH_INTENT_TO_DISROBE,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__IPC_SEXUAL_HARASSMENT,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__IPC_ASSAULT_ON_WOMEN_WITH_INTENT_TO_OUTRAGE_HER_MODESTY,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__IPC_ROBBERY,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__IPC_ARSON,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__IPC_GRIEVOUS_HURT,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__IPC_HURT,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__IPC_RIOTS,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__IPC_OTHER_IPC_CRIMES,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__TOTAL_IPC_CRIMES_AGAINST_SCS,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__OTHER_SLL_CRIME_AGAINST_SCS,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__TOTAL_CRIMES_AGAINST_SCS,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__MURDER,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__IMPORTATION_OF_GIRLS_FROM_FOREIGN_COUNTRY,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__CRUELTY_BY_HUSBAND_OR_HIS_RELATIVES,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__IN_OTHER_PLACES,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__IN_PUBLIC_TRANSPORT_SYSTEM,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__IN_PLACES_RELATED_TO_WORK,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__AT_OFFICE_PREMISES,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__INSULT_TO_THE_MODESTY_OF_WOMEN_TOTAL,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__IPC_ATTEMPT_TO_COMMIT_RAPE,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__IPC_ATTEMPT_TO_COMMIT_MURDER,455,92.66802443991853
01_DISTRICT_WISE_CRIMES_COMMITTED_IPC_2014__TOTAL_COGNIZABLE_IPC_CRIMES,455,92.66802443991853
42_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_WOMEN_2014__CULPABLE_HOMICIDE_NOT_AMOUNTING_TO_MURDER,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__POA_ATTEMPT_TO_COMMIT_RAPE,455,92.66802443991853
02_01_DISTRICT_WISE_CRIMES_COMMITTED_AGAINST_SC_2014__POA_RAPE,455,92.66802443991853
