File,State_Column,Raw_State_Label
12_Police_strength_actual_and_sanctioned.csv,Area_Name,Meghalaya
12_Police_strength_actual_and_sanctioned.csv,Area_Name,Mizoram
12_Police_strength_actual_and_sanctioned.csv,Area_Name,Nagaland
12_Police_strength_actual_and_sanctioned.csv,Area_Name,Odisha
12_Police_strength_actual_and_sanctioned.csv,Area_Name,Puducherry
12_Police_strength_actual_and_sanctioned.csv,Area_Name,Punjab
12_Police_strength_actual_and_sanctioned.csv,Area_Name,Rajasthan
12_Police_strength_actual_and_sanctioned.csv,Area_Name,Sikkim
12_Police_strength_actual_and_sanctioned.csv,Area_Name,Tamil Nadu
12_Police_strength_actual_and_sanctioned.csv,Area_Name,Tripura
12_Police_strength_actual_and_sanctioned.csv,Area_Name,Uttar Pradesh
12_Police_strength_actual_and_sanctioned.csv,Area_Name,Uttarakhand
12_Police_strength_actual_and_sanctioned.csv,Area_Name,West Bengal
12_Police_strength_actual_and_sanctioned.csv,Area_Name,Jharkhand
13_Police_killed_or_injured_on_duty.csv,Area_Name,Andaman & Nicobar Islands
13_Police_killed_or_injured_on_duty.csv,Area_Name,Andhra Pradesh
13_Police_killed_or_injured_on_duty.csv,Area_Name,Arunachal Pradesh
13_Police_killed_or_injured_on_duty.csv,Area_Name,Assam
13_Police_killed_or_injured_on_duty.csv,Area_Name,Bihar
13_Police_killed_or_injured_on_duty.csv,Area_Name,Chandigarh
13_Police_killed_or_injured_on_duty.csv,Area_Name,Chhattisgarh
13_Police_killed_or_injured_on_duty.csv,Area_Name,Dadra & Nagar Haveli
13_Police_killed_or_injured_on_duty.csv,Area_Name,Daman & Diu
13_Police_killed_or_injured_on_duty.csv,Area_Name,Delhi
13_Police_killed_or_injured_on_duty.csv,Area_Name,Goa
13_Police_killed_or_injured_on_duty.csv,Area_Name,Gujarat
13_Police_killed_or_injured_on_duty.csv,Area_Name,Haryana
13_Police_killed_or_injured_on_duty.csv,Area_Name,Himachal Pradesh
13_Police_killed_or_injured_on_duty.csv,Area_Name,Jammu & Kashmir
13_Police_killed_or_injured_on_duty.csv,Area_Name,Jharkhand
13_Police_killed_or_injured_on_duty.csv,Area_Name,Karnataka
13_Police_killed_or_injured_on_duty.csv,Area_Name,Kerala
13_Police_killed_or_injured_on_duty.csv,Area_Name,Lakshadweep
13_Police_killed_or_injured_on_duty.csv,Area_Name,Madhya Pradesh
13_Police_killed_or_injured_on_duty.csv,Area_Name,Maharashtra
13_Police_killed_or_injured_on_duty.csv,Area_Name,Manipur
13_Police_killed_or_injured_on_duty.csv,Area_Name,Meghalaya
13_Police_killed_or_injured_on_duty.csv,Area_Name,Mizoram
13_Police_killed_or_injured_on_duty.csv,Area_Name,Nagaland
13_Police_killed_or_injured_on_duty.csv,Area_Name,Odisha
13_Police_killed_or_injured_on_duty.csv,Area_Name,Puducherry
13_Police_killed_or_injured_on_duty.csv,Area_Name,Punjab
13_Police_killed_or_injured_on_duty.csv,Area_Name,Rajasthan
13_Police_killed_or_injured_on_duty.csv,Area_Name,Sikkim
13_Police_killed_or_injured_on_duty.csv,Area_Name,Tamil Nadu
13_Police_killed_or_injured_on_duty.csv,Area_Name,Tripura
13_Police_killed_or_injured_on_duty.csv,Area_Name,Uttar Pradesh
13_Police_killed_or_injured_on_duty.csv,Area_Name,Uttarakhand
13_Police_killed_or_injured_on_duty.csv,Area_Name,West Bengal
14_Age_profile_of_police_personnel_killed_on_duty.csv,Area_Name,Jammu & Kashmir
14_Age_profile_of_police_personnel_killed_on_duty.csv,Area_Name,Chhattisgarh
14_Age_profile_of_police_personnel_killed_on_duty.csv,Area_Name,Punjab
14_Age_profile_of_police_personnel_killed_on_duty.csv,Area_Name,Maharashtra
14_Age_profile_of_police_personnel_killed_on_duty.csv,Area_Name,Uttar Pradesh
14_Age_profile_of_police_personnel_killed_on_duty.csv,Area_Name,Jharkhand
14_Age_profile_of_police_personnel_killed_on_duty.csv,Area_Name,Andhra Pradesh
14_Age_profile_of_police_personnel_killed_on_duty.csv,Area_Name,Delhi
14_Age_profile_of_police_personnel_killed_on_duty.csv,Area_Name,Tamil Nadu
14_Age_profile_of_police_personnel_killed_on_duty.csv,Area_Name,Rajasthan
14_Age_profile_of_police_personnel_killed_on_duty.csv,Area_Name,Gujarat
14_Age_profile_of_police_personnel_killed_on_duty.csv,Area_Name,Assam
14_Age_profile_of_police_personnel_killed_on_duty.csv,Area_Name,Madhya Pradesh
14_Age_profile_of_police_personnel_killed_on_duty.csv,Area_Name,Haryana
14_Age_profile_of_police_personnel_killed_on_duty.csv,Area_Name,Manipur
14_Age_profile_of_police_personnel_killed_on_duty.csv,Area_Name,West Bengal
14_Age_profile_of_police_personnel_killed_on_duty.csv,Area_Name,Bihar
14_Age_profile_of_police_personnel_killed_on_duty.csv,Area_Name,Uttarakhand
14_Age_profile_of_police_personnel_killed_on_duty.csv,Area_Name,Tripura
14_Age_profile_of_police_personnel_killed_on_duty.csv,Area_Name,Karnataka
14_Age_profile_of_police_personnel_killed_on_duty.csv,Area_Name,Meghalaya
14_Age_profile_of_police_personnel_killed_on_duty.csv,Area_Name,Odisha
14_Age_profile_of_police_personnel_killed_on_duty.csv,Area_Name,Kerala
14_Age_profile_of_police_personnel_killed_on_duty.csv,Area_Name,Mizoram
14_Age_profile_of_police_personnel_killed_on_duty.csv,Area_Name,Sikkim
14_Age_profile_of_police_personnel_killed_on_duty.csv,Area_Name,Himachal Pradesh
14_Age_profile_of_police_personnel_killed_on_duty.csv,Area_Name,Andaman & Nicobar Islands
14_Age_profile_of_police_personnel_killed_on_duty.csv,Area_Name,Chandigarh
14_Age_profile_of_police_personnel_killed_on_duty.csv,Area_Name,Nagaland
14_Age_profile_of_police_personnel_killed_on_duty.csv,Area_Name,Arunachal Pradesh
14_Age_profile_of_police_personnel_killed_on_duty.csv,Area_Name,Dadra & Nagar Haveli
14_Age_profile_of_police_personnel_killed_on_duty.csv,Area_Name,Daman & Diu
14_Age_profile_of_police_personnel_killed_on_duty.csv,Area_Name,Goa
14_Age_profile_of_police_personnel_killed_on_duty.csv,Area_Name,Lakshadweep
14_Age_profile_of_police_personnel_killed_on_duty.csv,Area_Name,Puducherry
15_Police_natural_death_and_suicide.csv,Area_Name,Andaman & Nicobar Islands
15_Police_natural_death_and_suicide.csv,Area_Name,Andhra Pradesh
15_Police_natural_death_and_suicide.csv,Area_Name,Arunachal Pradesh
15_Police_natural_death_and_suicide.csv,Area_Name,Assam
15_Police_natural_death_and_suicide.csv,Area_Name,Bihar
15_Police_natural_death_and_suicide.csv,Area_Name,Chandigarh
15_Police_natural_death_and_suicide.csv,Area_Name,Chhattisgarh
15_Police_natural_death_and_suicide.csv,Area_Name,Dadra & Nagar Haveli
15_Police_natural_death_and_suicide.csv,Area_Name,Daman & Diu
15_Police_natural_death_and_suicide.csv,Area_Name,Delhi
15_Police_natural_death_and_suicide.csv,Area_Name,Goa
15_Police_natural_death_and_suicide.csv,Area_Name,Gujarat
15_Police_natural_death_and_suicide.csv,Area_Name,Haryana
15_Police_natural_death_and_suicide.csv,Area_Name,Himachal Pradesh
15_Police_natural_death_and_suicide.csv,Area_Name,Jammu & Kashmir
15_Police_natural_death_and_suicide.csv,Area_Name,Jharkhand
15_Police_natural_death_and_suicide.csv,Area_Name,Karnataka
15_Police_natural_death_and_suicide.csv,Area_Name,Kerala
15_Police_natural_death_and_suicide.csv,Area_Name,Lakshadweep
15_Police_natural_death_and_suicide.csv,Area_Name,Madhya Pradesh
15_Police_natural_death_and_suicide.csv,Area_Name,Maharashtra
15_Police_natural_death_and_suicide.csv,Area_Name,Manipur
15_Police_natural_death_and_suicide.csv,Area_Name,Meghalaya
15_Police_natural_death_and_suicide.csv,Area_Name,Mizoram
15_Police_natural_death_and_suicide.csv,Area_Name,Nagaland
15_Police_natural_death_and_suicide.csv,Area_Name,Odisha
15_Police_natural_death_and_suicide.csv,Area_Name,Puducherry
15_Police_natural_death_and_suicide.csv,Area_Name,Punjab
15_Police_natural_death_and_suicide.csv,Area_Name,Rajasthan
15_Police_natural_death_and_suicide.csv,Area_Name,Sikkim
15_Police_natural_death_and_suicide.csv,Area_Name,Tamil Nadu
15_Police_natural_death_and_suicide.csv,Area_Name,Tripura
15_Police_natural_death_and_suicide.csv,Area_Name,Uttar Pradesh
15_Police_natural_death_and_suicide.csv,Area_Name,Uttarakhand
15_Police_natural_death_and_suicide.csv,Area_Name,West Bengal
16_Casualties_under_police_firing_and_lathi_charge.csv,Area_Name,Andaman & Nicobar Islands
16_Casualties_under_police_firing_and_lathi_charge.csv,Area_Name,Andhra Pradesh
16_Casualties_under_police_firing_and_lathi_charge.csv,Area_Name,Arunachal Pradesh
16_Casualties_under_police_firing_and_lathi_charge.csv,Area_Name,Assam
16_Casualties_under_police_firing_and_lathi_charge.csv,Area_Name,Bihar
16_Casualties_under_police_firing_and_lathi_charge.csv,Area_Name,Chandigarh
16_Casualties_under_police_firing_and_lathi_charge.csv,Area_Name,Chhattisgarh
16_Casualties_under_police_firing_and_lathi_charge.csv,Area_Name,Dadra & Nagar Haveli
16_Casualties_under_police_firing_and_lathi_charge.csv,Area_Name,Daman & Diu
16_Casualties_under_police_firing_and_lathi_charge.csv,Area_Name,Delhi
16_Casualties_under_police_firing_and_lathi_charge.csv,Area_Name,Goa
16_Casualties_under_police_firing_and_lathi_charge.csv,Area_Name,Gujarat
16_Casualties_under_police_firing_and_lathi_charge.csv,Area_Name,Haryana
16_Casualties_under_police_firing_and_lathi_charge.csv,Area_Name,Himachal Pradesh
16_Casualties_under_police_firing_and_lathi_charge.csv,Area_Name,Jammu & Kashmir
16_Casualties_under_police_firing_and_lathi_charge.csv,Area_Name,Jharkhand
16_Casualties_under_police_firing_and_lathi_charge.csv,Area_Name,Karnataka
16_Casualties_under_police_firing_and_lathi_charge.csv,Area_Name,Kerala
16_Casualties_under_police_firing_and_lathi_charge.csv,Area_Name,Lakshadweep
16_Casualties_under_police_firing_and_lathi_charge.csv,Area_Name,Madhya Pradesh
16_Casualties_under_police_firing_and_lathi_charge.csv,Area_Name,Maharashtra
16_Casualties_under_police_firing_and_lathi_charge.csv,Area_Name,Manipur
16_Casualties_under_police_firing_and_lathi_charge.csv,Area_Name,Meghalaya
16_Casualties_under_police_firing_and_lathi_charge.csv,Area_Name,Mizoram
16_Casualties_under_police_firing_and_lathi_charge.csv,Area_Name,Nagaland
16_Casualties_under_police_firing_and_lathi_charge.csv,Area_Name,Odisha
16_Casualties_under_police_firing_and_lathi_charge.csv,Area_Name,Puducherry
16_Casualties_under_police_firing_and_lathi_charge.csv,Area_Name,Punjab
16_Casualties_under_police_firing_and_lathi_charge.csv,Area_Name,Rajasthan
16_Casualties_under_police_firing_and_lathi_charge.csv,Area_Name,Sikkim
16_Casualties_under_police_firing_and_lathi_charge.csv,Area_Name,Tamil Nadu
16_Casualties_under_police_firing_and_lathi_charge.csv,Area_Name,Tripura
16_Casualties_under_police_firing_and_lathi_charge.csv,Area_Name,Uttar Pradesh
16_Casualties_under_police_firing_and_lathi_charge.csv,Area_Name,Uttarakhand
16_Casualties_under_police_firing_and_lathi_charge.csv,Area_Name,West Bengal
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2001_2012.csv,STATE/UT,Andhra Pradesh
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2001_2012.csv,STATE/UT,Arunachal Pradesh
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2001_2012.csv,STATE/UT,Assam
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2001_2012.csv,STATE/UT,Bihar
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2001_2012.csv,STATE/UT,Chhattisgarh
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2001_2012.csv,STATE/UT,Goa
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2001_2012.csv,STATE/UT,Gujarat
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2001_2012.csv,STATE/UT,Haryana
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2001_2012.csv,STATE/UT,Himachal Pradesh
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2001_2012.csv,STATE/UT,Jammu & Kashmir
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2001_2012.csv,STATE/UT,Jharkhand
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2001_2012.csv,STATE/UT,Karnataka
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2001_2012.csv,STATE/UT,Kerala
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2001_2012.csv,STATE/UT,Madhya Pradesh
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2001_2012.csv,STATE/UT,Maharashtra
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2001_2012.csv,STATE/UT,Manipur
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2001_2012.csv,STATE/UT,Meghalaya
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2001_2012.csv,STATE/UT,Mizoram
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2001_2012.csv,STATE/UT,Nagaland
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2001_2012.csv,STATE/UT,Odisha
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2001_2012.csv,STATE/UT,Punjab
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2001_2012.csv,STATE/UT,Rajasthan
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2001_2012.csv,STATE/UT,Sikkim
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2001_2012.csv,STATE/UT,Tamil Nadu
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2001_2012.csv,STATE/UT,Tripura
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2001_2012.csv,STATE/UT,Uttar Pradesh
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2001_2012.csv,STATE/UT,Uttarakhand
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2001_2012.csv,STATE/UT,West Bengal
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2001_2012.csv,STATE/UT,A&N Islands
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2001_2012.csv,STATE/UT,Chandigarh
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2001_2012.csv,STATE/UT,D&N Haveli
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2001_2012.csv,STATE/UT,Daman & Diu
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2001_2012.csv,STATE/UT,Delhi UT
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2001_2012.csv,STATE/UT,Lakshadweep
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2001_2012.csv,STATE/UT,Puducherry
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,STATE/UT,Andhra Pradesh
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,STATE/UT,Arunachal Pradesh
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,STATE/UT,Assam
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,STATE/UT,Bihar
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,STATE/UT,Chhattisgarh
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,STATE/UT,Goa
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,STATE/UT,Gujarat
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,STATE/UT,Haryana
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,STATE/UT,Himachal Pradesh
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,STATE/UT,Jammu & Kashmir
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,STATE/UT,Jharkhand
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,STATE/UT,Karnataka
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,STATE/UT,Kerala
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,STATE/UT,Madhya Pradesh
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,STATE/UT,Maharashtra
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,STATE/UT,Manipur
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,STATE/UT,Meghalaya
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,STATE/UT,Mizoram
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,STATE/UT,Nagaland
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,STATE/UT,Odisha
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,STATE/UT,Punjab
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,STATE/UT,Rajasthan
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,STATE/UT,Sikkim
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,STATE/UT,Tamil Nadu
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,STATE/UT,Tripura
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,STATE/UT,Uttar Pradesh
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,STATE/UT,Uttarakhand
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,STATE/UT,West Bengal
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,STATE/UT,A&N Islands
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,STATE/UT,Chandigarh
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,STATE/UT,D&N Haveli
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,STATE/UT,Daman & Diu
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,STATE/UT,Delhi UT
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,STATE/UT,Lakshadweep
17_Case_reported_and_value_of_property_taken_away_by_place_of_occurrence_2013.csv,STATE/UT,Puducherry
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,ANDHRA PRADESH
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,ARUNACHAL PRADESH
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,ASSAM
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,BIHAR
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,CHHATTISGARH
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,GOA
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,GUJARAT
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,HARYANA
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,HIMACHAL PRADESH
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,JAMMU & KASHMIR
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,JHARKHAND
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,KARNATAKA
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,KERALA
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,MADHYA PRADESH
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,MAHARASHTRA
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,MANIPUR
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,MEGHALAYA
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,MIZORAM
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,NAGALAND
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,ODISHA
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,PUNJAB
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,RAJASTHAN
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,SIKKIM
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,TAMIL NADU
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,TRIPURA
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,UTTAR PRADESH
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,UTTARAKHAND
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,WEST BENGAL
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,TOTAL (STATES)
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,A & N ISLANDS
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,CHANDIGARH
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,D & N HAVELI
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,DAMAN & DIU
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,DELHI
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,LAKSHADWEEP
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,PUDUCHERRY
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,TOTAL (UTs)
17_Crime_by_place_of_occurrence_2001_2012.csv,STATE/UT,TOTAL (ALL-INDIA)
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,Andhra Pradesh
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,Arunachal Pradesh
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,Assam
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,Bihar
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,Chhattisgarh
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,Goa
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,Gujarat
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,Haryana
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,Himachal Pradesh
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,Jammu & Kashmir
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,Jharkhand
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,Karnataka
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,Kerala
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,Madhya Pradesh
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,Maharashtra
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,Manipur
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,Meghalaya
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,Mizoram
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,Nagaland
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,Odisha
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,Punjab
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,Rajasthan
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,Sikkim
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,Tamil Nadu
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,Tripura
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,Uttar Pradesh
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,Uttarakhand
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,West Bengal
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,Total (State)
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,A&N Islands
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,Chandigarh
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,D&N Haveli
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,Daman & Diu
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,Delhi UT
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,Lakshadweep
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,Puducherry
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,Total (UTs)
17_Crime_by_place_of_occurrence_2013.csv,STATE/UT,Total (All-India)
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,Andhra Pradesh
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,Arunachal Pradesh
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,Assam
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,Bihar
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,Chhattisgarh
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,Goa
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,Gujarat
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,Haryana
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,Himachal Pradesh
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,Jammu & Kashmir
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,Jharkhand
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,Karnataka
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,Kerala
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,Madhya Pradesh
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,Maharashtra
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,Manipur
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,Meghalaya
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,Mizoram
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,Nagaland
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,Odisha
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,Punjab
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,Rajasthan
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,Sikkim
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,Tamil Nadu
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,Telangana
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,Tripura
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,Uttar Pradesh
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,Uttarakhand
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,West Bengal
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,A & N Islands
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,Chandigarh
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,D&N Haveli
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,Daman & Diu
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,Delhi UT
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,Lakshadweep
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,Puducherry
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,Total (States)
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,Total (UTs)
17_Crime_by_place_of_occurrence_2014.csv,States/UTs,Total (All India)
18_01_Juveniles_arrested_Education.csv,Area_Name,Andaman & Nicobar Islands
18_01_Juveniles_arrested_Education.csv,Area_Name,Andhra Pradesh
18_01_Juveniles_arrested_Education.csv,Area_Name,Arunachal Pradesh
18_01_Juveniles_arrested_Education.csv,Area_Name,Assam
18_01_Juveniles_arrested_Education.csv,Area_Name,Bihar
18_01_Juveniles_arrested_Education.csv,Area_Name,Chandigarh
