STATE,DISTRICT,YEAR,Murder,Rape,Kidnapping and Abduction,Foeticide,Abetment of suicide,Exposure and abandonment,Procuration of minor girls,Buying of girls for prostitution,Selling of girls for prostitution,Prohibition of child marriage act,Other Crimes,Total,CRIME_GROUP,SOURCE_FILE
CHHATTISGARH,JAGDALPUR,2007,1.0,41.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
CHHATTISGARH,JANJGIR,2007,5.0,23.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,57.0,93,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
CHHATTISGARH,JASHPUR,2007,2.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,31,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
CHHATTISGARH,KABIRDHAM,2007,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,44,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
CHHATTISGARH,KANKER,2007,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
CHHATTISGARH,KORBA,2007,1.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,36,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
CHHATTISGARH,KORIYA,2007,2.0,16.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,32,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
CHHATTISGARH,MAHASAMUND,2007,2.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,29,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
CHHATTISGARH,NARAYANPUR,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
CHHATTISGARH,RAIGARH,2007,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,17.0,22,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
CHHATTISGARH,RAIPUR,2007,7.0,52.0,24.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,53.0,143,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
CHHATTISGARH,RAJNANDGAON,2007,2.0,25.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,45.0,81,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
CHHATTISGARH,SARGUJA,2007,3.0,37.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,68,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
CHHATTISGARH,SURAJPUR,2007,3.0,17.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,34,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
CHHATTISGARH,TOTAL,2007,45.0,368.0,103.0,10.0,3.0,7.0,3.0,0.0,0.0,4.0,481.0,1024,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GOA,NORTH GOA,2007,1.0,4.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,25,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GOA,SOUTH GOA,2007,2.0,11.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,25.0,45,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GOA,TOTAL,2007,3.0,15.0,7.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,39.0,70,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,AHMEDABAD COMMR.,2007,2.0,8.0,22.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,103.0,161,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,AHMEDABAD RURAL,2007,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,16,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,AHWA-DANG,2007,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,AMRELI,2007,2.0,6.0,31.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,47,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,ANAND,2007,5.0,1.0,35.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,2.0,52,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,BHARUCH,2007,3.0,6.0,14.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,12.0,38,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,BHAVNAGAR,2007,5.0,5.0,57.0,0.0,0.0,23.0,0.0,0.0,0.0,1.0,33.0,124,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,DAHOD,2007,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,14,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,GANDHINAGAR,2007,1.0,7.0,15.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,24,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,HIMATNAGAR,2007,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,JAMNAGAR,2007,1.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,15,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,JUNAGADH,2007,6.0,5.0,41.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,61,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,KHEDA NORTH,2007,1.0,0.0,15.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,31,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,KUTCH,2007,5.0,3.0,18.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,30,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,MEHSANA,2007,1.0,1.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,18.0,33,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,NARMADA,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,NAVSARI,2007,2.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,PALANPUR,2007,3.0,2.0,2.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,18.0,33,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,PANCHMAHAL,2007,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,PATAN,2007,2.0,2.0,16.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,24,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,PORBANDAR,2007,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,RAJKOT COMMR.,2007,2.0,1.0,17.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,30.0,56,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,RAJKOT RURAL,2007,5.0,10.0,21.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,10.0,54,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,SURAT COMMR.,2007,14.0,16.0,24.0,1.0,0.0,13.0,3.0,0.0,0.0,0.0,16.0,87,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,SURAT RURAL,2007,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,SURENDRANAGAR,2007,0.0,7.0,18.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,29.0,59,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,VADODARA COMMR.,2007,3.0,2.0,44.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,59,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,VADODARA RURAL,2007,2.0,4.0,31.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,41,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,VALSAD,2007,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,W.RLY,2007,8.0,0.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,20,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
GUJARAT,TOTAL,2007,83.0,98.0,436.0,1.0,0.0,149.0,25.0,0.0,0.0,14.0,304.0,1110,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,AMBALA,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,BHIWANI,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,FARIDABAD,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,FATEHABAD,2007,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,11,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,GRP,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,GURGAON,2007,4.0,27.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,87,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,HISSAR,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,JHAJJAR,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,JIND,2007,0.0,9.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,KAITHAL,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,KARNAL,2007,4.0,33.0,14.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,26.0,82,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,KURUKSHETRA,2007,2.0,5.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,MAHENDRAGARH,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,MEWAT,2007,5.0,19.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,36,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,PALWAL,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,PANCHKULA,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,PANIPAT,2007,0.0,21.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,34,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,REWARI,2007,2.0,8.0,11.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,1.0,28,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,ROHTAK,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,SIRSA,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,SONIPAT,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,YAMUNANAGAR,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HARYANA,TOTAL,2007,20.0,122.0,107.0,4.0,1.0,12.0,0.0,0.0,0.0,4.0,55.0,325,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,BILASPUR,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,CHAMBA,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,G.R.P.,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,HAMIRPUR,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,KANGRA,2007,1.0,9.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,38,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,KINNAUR,2007,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,KULLU,2007,0.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,24,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,LAHAUL-SPITI,2007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,MANDI,2007,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,SHIMLA,2007,1.0,9.0,19.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,36,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,SIRMAUR,2007,1.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,19,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,SOLAN,2007,1.0,3.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,13,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,UNA,2007,2.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
HIMACHAL PRADESH,TOTAL,2007,6.0,48.0,61.0,1.0,0.0,6.0,2.0,0.0,0.0,1.0,26.0,151,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,ANANTNAG,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,AWANTIPORA,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,BARAMULLA,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,BORDER DISTRICT,2007,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,BUDGAM,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,CRIME JAMMU,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,CRIME SRINAGAR,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,DODA,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,GANDERBAL,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,HANDWARA,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,JAMMU,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,KARGIL,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,KATHUA,2007,0.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,KULGAM,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,KUPWARA,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,LEH,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,POONCH,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,PULWAMA,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,RAILWAYS,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,RAJOURI,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,RAMBAN,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,REASI,2007,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,SRINAGAR,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,UDHAMPUR,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JAMMU & KASHMIR,TOTAL,2007,0.0,12.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,26,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,BOKARO,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,CHAIBASA,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,CHATRA,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,DEOGHAR,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,DHANBAD,2007,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,12,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,DHANBAD RLY.,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,DUMKA,2007,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,GARHWA,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,GIRIDIH,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,GODDA,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,GUMLA,2007,0.0,19.0,2.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,5.0,49,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,HAZARIBAGH,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,JAMSHEDPUR,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,JAMSHEDPUR RLY.,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,JAMTARA,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,KHUNTI,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,KODERMA,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,LATEHAR,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,LOHARDAGGA,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,PAKUR,2007,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,PALAMU,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,RAMGARH,2007,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,RANCHI,2007,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,SAHEBGANJ,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,SARAIKELA,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,SIMDEGA,2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
JHARKHAND,TOTAL,2007,3.0,23.0,7.0,0.0,0.0,0.0,25.0,0.0,0.0,4.0,12.0,74,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
KARNATAKA,BAGALKOT,2007,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,CHILDREN,03_District_wise_crimes_committed_against_children_2001_2012.csv
